freq_GHz,S21_dB,S31_dB
1.000000000000000048e-04,-1.289012422899999990e+02,-8.250186786499999414e+01
2.011991992000000326e-02,-8.763470469300000332e+01,-8.822603763499999729e+01
4.013983984000000366e-02,-8.909706741799999463e+01,-1.004505842800000011e+02
6.015975976000000058e-02,-1.011740948000000060e+02,-9.745404785700000616e+01
8.017967968000000445e-02,-9.816129786599999818e+01,-1.006006655000000052e+02
1.001995995999999944e-01,-9.505921105100000545e+01,-9.399420879199999490e+01
1.202195195199999983e-01,-8.856560930099999496e+01,-1.050855720100000070e+02
1.402394394400000022e-01,-9.384811166199999377e+01,-1.038424157099999974e+02
1.602593593600000199e-01,-1.062689198900000065e+02,-1.161021132099999988e+02
1.802792792800000099e-01,-9.554994888000000230e+01,-1.059802478099999945e+02
2.002991991999999999e-01,-9.814626477199999499e+01,-9.734947038999999336e+01
2.203191191200000176e-01,-9.262602922700000363e+01,-9.144192480099999898e+01
2.403390390399999799e-01,-9.214830818100000442e+01,-1.048536426499999976e+02
2.603589589599999976e-01,-9.419252988600000265e+01,-9.630913252499999544e+01
2.803788788800000154e-01,-9.399456334399999946e+01,-9.848287048999999627e+01
3.003987988000000331e-01,-9.717260019200000443e+01,-9.340871864300000027e+01
3.204187187200000508e-01,-9.318010274099999890e+01,-9.204392141200000310e+01
3.404386386400000131e-01,-8.992323285199999816e+01,-1.123115836099999996e+02
3.604585585599999753e-01,-9.117717974599999309e+01,-9.735327298400000018e+01
3.804784784799999930e-01,-9.254140037999999890e+01,-8.853100043300000266e+01
4.004983983999999553e-01,-8.785792558599999325e+01,-9.833543268399999704e+01
4.205183183199999730e-01,-8.600324836299999731e+01,-9.351579784800000539e+01
4.405382382399999908e-01,-8.893966921499999501e+01,-9.305936525799999970e+01
4.605581581600000085e-01,-9.526342679699999394e+01,-9.218549003299999356e+01
4.805780780799999707e-01,-1.001649216899999999e+02,-9.111379840499999716e+01
5.005979980000000440e-01,-9.432450105700000620e+01,-8.945042237500000226e+01
5.206179179200000062e-01,-9.071779796600000623e+01,-9.181522434000000032e+01
5.406378378400000795e-01,-9.961981261500000073e+01,-8.375853857699999594e+01
5.606577577600000417e-01,-8.984342713700000616e+01,-8.945646140899999921e+01
5.806776776799998929e-01,-9.396826243900000009e+01,-8.789309869000000219e+01
6.006975976000000772e-01,-9.017207197599999802e+01,-9.040963031100000080e+01
6.207175175199999284e-01,-9.014907053000000303e+01,-9.390405017400000531e+01
6.407374374400001127e-01,-8.757454309499999567e+01,-8.613526379399999655e+01
6.607573573599999639e-01,-8.492369378200000085e+01,-8.901936716000000160e+01
6.807772772799999261e-01,-8.475923749700000087e+01,-8.057699063799999806e+01
7.007971971999999994e-01,-7.549130750499999465e+01,-8.779200772800000152e+01
7.208171171199999616e-01,-7.573243238199999894e+01,-7.924335116400000345e+01
7.408370370399999238e-01,-7.684347500900000227e+01,-7.806833149999999932e+01
7.608569569599999971e-01,-7.465664625499999829e+01,-7.579082609900000023e+01
7.808768768799999593e-01,-7.225121304600000371e+01,-7.653669691599999680e+01
8.008967967999999216e-01,-6.978559555200000375e+01,-6.853453725599999302e+01
8.209167167199999948e-01,-6.572670527699999354e+01,-6.554073721100000682e+01
8.409366366399999571e-01,-6.386124814000000072e+01,-6.820009816399999636e+01
8.609565565599999193e-01,-6.193878749299999953e+01,-6.017739080399999807e+01
8.809764764799999925e-01,-6.232260315500000303e+01,-5.947310049400000054e+01
9.009963963999999548e-01,-5.917335884100000243e+01,-5.832862807200000077e+01
9.210163163200000280e-01,-5.944003454300000300e+01,-6.089470835699999895e+01
9.410362362399999903e-01,-6.294854770599999938e+01,-5.906409845299999972e+01
9.610561561599999525e-01,-6.506054567399999655e+01,-5.840673917699999862e+01
9.810760760800000257e-01,-6.073099024300000082e+01,-5.612069077600000355e+01
1.001095996000000099e+00,-5.832764509500000116e+01,-5.669313989199999781e+01
1.021115915900000060e+00,-5.820255331300000279e+01,-5.918786591599999980e+01
1.041135835800000020e+00,-5.943758283399999698e+01,-6.197612568899999985e+01
1.061155755799999989e+00,-5.909265059100000173e+01,-6.181111978199999868e+01
1.081175675699999950e+00,-5.960260065300000321e+01,-6.220230190099999845e+01
1.101195595599999910e+00,-5.882562398599999653e+01,-6.492599996699999565e+01
1.121215515500000093e+00,-5.613354915699999736e+01,-6.536888970200000415e+01
1.141235435400000053e+00,-5.764979661299999947e+01,-7.264663875899999823e+01
1.161255355400000022e+00,-6.024646116400000295e+01,-7.365734249599999828e+01
1.181275275299999983e+00,-5.773836121699999779e+01,-6.973618154999999774e+01
1.201295195199999943e+00,-5.682575926500000207e+01,-6.381752194399999922e+01
1.221315115099999904e+00,-5.518964111700000075e+01,-5.930053387800000309e+01
1.241335035000000087e+00,-6.000987787100000048e+01,-5.561727553699999760e+01
1.261354955000000055e+00,-6.848342891999999438e+01,-5.380924124900000294e+01
1.281374874900000016e+00,-5.995680426300000221e+01,-5.298124477199999660e+01
1.301394794799999977e+00,-5.655568217900000150e+01,-5.145912860600000016e+01
1.321414714699999937e+00,-5.494952175099999891e+01,-4.914197836700000011e+01
1.341434634599999898e+00,-5.506016561999999936e+01,-4.807997021500000301e+01
1.361454554599999867e+00,-5.246739030999999898e+01,-4.779991060900000122e+01
1.381474474500000049e+00,-5.148334966400000212e+01,-4.829544917999999853e+01
1.401494394400000010e+00,-5.525305801399999694e+01,-4.752286486599999904e+01
1.421514314299999970e+00,-5.963269911900000153e+01,-4.970457645300000138e+01
