freq_GHz,S21_real,S21_imag,S21_mag,S31_real,S31_imag,S31_mag
1.001095996000000099e+00,-3.994905145300000271e+01,0.000000000000000000e+00,3.994905145300000271e+01,-3.926467623700000331e+01,0.000000000000000000e+00,3.926467623700000331e+01
1.021115915900000060e+00,-3.875349667100000062e+01,0.000000000000000000e+00,3.875349667100000062e+01,-3.844504980199999977e+01,0.000000000000000000e+00,3.844504980199999977e+01
1.041135835800000020e+00,-3.785679466500000245e+01,0.000000000000000000e+00,3.785679466500000245e+01,-3.739534183899999675e+01,0.000000000000000000e+00,3.739534183899999675e+01
1.061155755799999989e+00,-3.529108794100000068e+01,0.000000000000000000e+00,3.529108794100000068e+01,-3.608300722399999927e+01,0.000000000000000000e+00,3.608300722399999927e+01
1.081175675699999950e+00,-3.341014275900000285e+01,0.000000000000000000e+00,3.341014275900000285e+01,-3.421374723099999926e+01,0.000000000000000000e+00,3.421374723099999926e+01
1.101195595599999910e+00,-3.271064502499999804e+01,0.000000000000000000e+00,3.271064502499999804e+01,-3.365461073400000203e+01,0.000000000000000000e+00,3.365461073400000203e+01
1.121215515500000093e+00,-3.152131917199999833e+01,0.000000000000000000e+00,3.152131917199999833e+01,-3.240765045700000258e+01,0.000000000000000000e+00,3.240765045700000258e+01
1.141235435400000053e+00,-3.091428777599999833e+01,0.000000000000000000e+00,3.091428777599999833e+01,-3.132585192000000163e+01,0.000000000000000000e+00,3.132585192000000163e+01
1.161255355400000022e+00,-2.967973067200000159e+01,0.000000000000000000e+00,2.967973067200000159e+01,-3.059111753899999897e+01,0.000000000000000000e+00,3.059111753899999897e+01
1.181275275299999983e+00,-2.851406604399999978e+01,0.000000000000000000e+00,2.851406604399999978e+01,-2.856749075500000146e+01,0.000000000000000000e+00,2.856749075500000146e+01
1.201295195199999943e+00,-2.712522513800000112e+01,0.000000000000000000e+00,2.712522513800000112e+01,-2.764992327899999935e+01,0.000000000000000000e+00,2.764992327899999935e+01
1.221315115099999904e+00,-2.645268154600000088e+01,0.000000000000000000e+00,2.645268154600000088e+01,-2.661087103799999909e+01,0.000000000000000000e+00,2.661087103799999909e+01
1.241335035000000087e+00,-2.528698394399999927e+01,0.000000000000000000e+00,2.528698394399999927e+01,-2.646319820300000103e+01,0.000000000000000000e+00,2.646319820300000103e+01
1.261354955000000055e+00,-2.411040941199999921e+01,0.000000000000000000e+00,2.411040941199999921e+01,-2.494352587599999893e+01,0.000000000000000000e+00,2.494352587599999893e+01
1.281374874900000016e+00,-2.330785100700000001e+01,0.000000000000000000e+00,2.330785100700000001e+01,-2.434545309399999979e+01,0.000000000000000000e+00,2.434545309399999979e+01
1.301394794799999977e+00,-2.267860945199999989e+01,0.000000000000000000e+00,2.267860945199999989e+01,-2.299959789800000109e+01,0.000000000000000000e+00,2.299959789800000109e+01
1.321414714699999937e+00,-2.223590482199999840e+01,0.000000000000000000e+00,2.223590482199999840e+01,-2.125306456599999905e+01,0.000000000000000000e+00,2.125306456599999905e+01
1.341434634599999898e+00,-2.159654224100000164e+01,0.000000000000000000e+00,2.159654224100000164e+01,-2.043175530699999953e+01,0.000000000000000000e+00,2.043175530699999953e+01
1.361454554599999867e+00,-2.112726878499999827e+01,0.000000000000000000e+00,2.112726878499999827e+01,-1.973779673900000020e+01,0.000000000000000000e+00,1.973779673900000020e+01
1.381474474500000049e+00,-1.971053059200000135e+01,0.000000000000000000e+00,1.971053059200000135e+01,-1.896386405100000161e+01,0.000000000000000000e+00,1.896386405100000161e+01
1.401494394400000010e+00,-1.929815022500000055e+01,0.000000000000000000e+00,1.929815022500000055e+01,-1.821775969799999828e+01,0.000000000000000000e+00,1.821775969799999828e+01
1.421514314299999970e+00,-1.865363458499999894e+01,0.000000000000000000e+00,1.865363458499999894e+01,-1.742103220199999924e+01,0.000000000000000000e+00,1.742103220199999924e+01
1.441534234200000153e+00,-1.806414463200000142e+01,0.000000000000000000e+00,1.806414463200000142e+01,-1.726146126500000122e+01,0.000000000000000000e+00,1.726146126500000122e+01
1.461554154200000122e+00,-1.795836908400000098e+01,0.000000000000000000e+00,1.795836908400000098e+01,-1.718380802700000132e+01,0.000000000000000000e+00,1.718380802700000132e+01
1.481574074099999860e+00,-1.795942237799999930e+01,0.000000000000000000e+00,1.795942237799999930e+01,-1.705520995499999870e+01,0.000000000000000000e+00,1.705520995499999870e+01
1.501593994000000043e+00,-1.703299922000000066e+01,0.000000000000000000e+00,1.703299922000000066e+01,-1.673735261599999902e+01,0.000000000000000000e+00,1.673735261599999902e+01
1.521613913900000004e+00,-1.616248880099999852e+01,0.000000000000000000e+00,1.616248880099999852e+01,-1.706874838299999908e+01,0.000000000000000000e+00,1.706874838299999908e+01
1.541633833799999964e+00,-1.594627816799999920e+01,0.000000000000000000e+00,1.594627816799999920e+01,-1.740091166799999911e+01,0.000000000000000000e+00,1.740091166799999911e+01
1.561653753799999933e+00,-1.650204082699999830e+01,0.000000000000000000e+00,1.650204082699999830e+01,-1.755202482500000016e+01,0.000000000000000000e+00,1.755202482500000016e+01
1.581673673700000116e+00,-1.676730703999999861e+01,0.000000000000000000e+00,1.676730703999999861e+01,-1.720150262900000016e+01,0.000000000000000000e+00,1.720150262900000016e+01
1.601693593599999854e+00,-1.684297121999999902e+01,0.000000000000000000e+00,1.684297121999999902e+01,-1.760378370899999823e+01,0.000000000000000000e+00,1.760378370899999823e+01
1.621713513500000037e+00,-1.753176388099999983e+01,0.000000000000000000e+00,1.753176388099999983e+01,-1.790784187499999902e+01,0.000000000000000000e+00,1.790784187499999902e+01
1.641733433399999997e+00,-1.816425976700000078e+01,0.000000000000000000e+00,1.816425976700000078e+01,-1.695391520400000118e+01,0.000000000000000000e+00,1.695391520400000118e+01
1.661753353400000188e+00,-1.869026908500000062e+01,0.000000000000000000e+00,1.869026908500000062e+01,-1.657334600300000105e+01,0.000000000000000000e+00,1.657334600300000105e+01
1.681773273299999927e+00,-1.859498795500000057e+01,0.000000000000000000e+00,1.859498795500000057e+01,-1.626026724700000159e+01,0.000000000000000000e+00,1.626026724700000159e+01
1.701793193200000109e+00,-1.878759150200000150e+01,0.000000000000000000e+00,1.878759150200000150e+01,-1.604392726800000091e+01,0.000000000000000000e+00,1.604392726800000091e+01
1.721813113099999848e+00,-1.947443517800000023e+01,0.000000000000000000e+00,1.947443517800000023e+01,-1.515624784699999950e+01,0.000000000000000000e+00,1.515624784699999950e+01
1.741833033000000031e+00,-1.984427955499999996e+01,0.000000000000000000e+00,1.984427955499999996e+01,-1.512010884000000033e+01,0.000000000000000000e+00,1.512010884000000033e+01
1.761852952999999999e+00,-2.027612419600000138e+01,0.000000000000000000e+00,2.027612419600000138e+01,-1.492049785799999917e+01,0.000000000000000000e+00,1.492049785799999917e+01
1.781872872900000182e+00,-2.017236097099999981e+01,0.000000000000000000e+00,2.017236097099999981e+01,-1.425920889100000011e+01,0.000000000000000000e+00,1.425920889100000011e+01
1.801892792799999921e+00,-1.849911136000000056e+01,0.000000000000000000e+00,1.849911136000000056e+01,-1.357166607999999997e+01,0.000000000000000000e+00,1.357166607999999997e+01
1.821912712700000103e+00,-1.861825679400000055e+01,0.000000000000000000e+00,1.861825679400000055e+01,-1.311449204900000076e+01,0.000000000000000000e+00,1.311449204900000076e+01
1.841932632599999842e+00,-1.819383051000000151e+01,0.000000000000000000e+00,1.819383051000000151e+01,-1.259308032799999921e+01,0.000000000000000000e+00,1.259308032799999921e+01
1.861952552599999811e+00,-1.746849668000000122e+01,0.000000000000000000e+00,1.746849668000000122e+01,-1.260123580900000029e+01,0.000000000000000000e+00,1.260123580900000029e+01
1.881972472499999993e+00,-1.652987707699999831e+01,0.000000000000000000e+00,1.652987707699999831e+01,-1.261500436899999933e+01,0.000000000000000000e+00,1.261500436899999933e+01
1.901992392400000176e+00,-1.625755144600000079e+01,0.000000000000000000e+00,1.625755144600000079e+01,-1.298031796200000088e+01,0.000000000000000000e+00,1.298031796200000088e+01
1.922012312299999914e+00,-1.554200632699999929e+01,0.000000000000000000e+00,1.554200632699999929e+01,-1.299625862299999923e+01,0.000000000000000000e+00,1.299625862299999923e+01
1.942032232200000097e+00,-1.498936760099999965e+01,0.000000000000000000e+00,1.498936760099999965e+01,-1.307422251100000032e+01,0.000000000000000000e+00,1.307422251100000032e+01
1.962052152200000066e+00,-1.482944845299999947e+01,0.000000000000000000e+00,1.482944845299999947e+01,-1.327885010700000024e+01,0.000000000000000000e+00,1.327885010700000024e+01
1.982072072099999804e+00,-1.447779995500000005e+01,0.000000000000000000e+00,1.447779995500000005e+01,-1.334653541800000021e+01,0.000000000000000000e+00,1.334653541800000021e+01
2.002091991999999987e+00,-1.434154691500000034e+01,0.000000000000000000e+00,1.434154691500000034e+01,-1.357326936199999956e+01,0.000000000000000000e+00,1.357326936199999956e+01
2.022111911900000170e+00,-1.390839188700000051e+01,0.000000000000000000e+00,1.390839188700000051e+01,-1.341558018599999969e+01,0.000000000000000000e+00,1.341558018599999969e+01
2.042131831799999908e+00,-1.407443065100000013e+01,0.000000000000000000e+00,1.407443065100000013e+01,-1.347359517099999948e+01,0.000000000000000000e+00,1.347359517099999948e+01
2.062151751800000099e+00,-1.438496118800000012e+01,0.000000000000000000e+00,1.438496118800000012e+01,-1.366834169900000084e+01,0.000000000000000000e+00,1.366834169900000084e+01
2.082171671699999838e+00,-1.445675774200000063e+01,0.000000000000000000e+00,1.445675774200000063e+01,-1.330474282199999969e+01,0.000000000000000000e+00,1.330474282199999969e+01
2.102191591600000020e+00,-1.421422156200000053e+01,0.000000000000000000e+00,1.421422156200000053e+01,-1.312216410799999977e+01,0.000000000000000000e+00,1.312216410799999977e+01
2.122211511500000203e+00,-1.395211987200000081e+01,0.000000000000000000e+00,1.395211987200000081e+01,-1.324951081899999927e+01,0.000000000000000000e+00,1.324951081899999927e+01
2.142231431399999941e+00,-1.408285634699999989e+01,0.000000000000000000e+00,1.408285634699999989e+01,-1.324401789100000038e+01,0.000000000000000000e+00,1.324401789100000038e+01
2.162251351400000132e+00,-1.401102325499999957e+01,0.000000000000000000e+00,1.401102325499999957e+01,-1.331508144700000074e+01,0.000000000000000000e+00,1.331508144700000074e+01
2.182271271300000315e+00,-1.387251803899999913e+01,0.000000000000000000e+00,1.387251803899999913e+01,-1.333388151199999960e+01,0.000000000000000000e+00,1.333388151199999960e+01
2.202291191199999609e+00,-1.375996250000000032e+01,0.000000000000000000e+00,1.375996250000000032e+01,-1.336372090300000082e+01,0.000000000000000000e+00,1.336372090300000082e+01
2.222311111099999792e+00,-1.376624063899999939e+01,0.000000000000000000e+00,1.376624063899999939e+01,-1.342128645400000053e+01,0.000000000000000000e+00,1.342128645400000053e+01
2.242331030999999975e+00,-1.347808262200000051e+01,0.000000000000000000e+00,1.347808262200000051e+01,-1.340942905100000004e+01,0.000000000000000000e+00,1.340942905100000004e+01
2.262350951000000165e+00,-1.349686723399999977e+01,0.000000000000000000e+00,1.349686723399999977e+01,-1.311043194099999987e+01,0.000000000000000000e+00,1.311043194099999987e+01
2.282370870899999904e+00,-1.362120315099999956e+01,0.000000000000000000e+00,1.362120315099999956e+01,-1.293103236900000041e+01,0.000000000000000000e+00,1.293103236900000041e+01
2.302390790800000087e+00,-1.358144437800000048e+01,0.000000000000000000e+00,1.358144437800000048e+01,-1.284293532899999946e+01,0.000000000000000000e+00,1.284293532899999946e+01
2.322410710699999825e+00,-1.360449025299999981e+01,0.000000000000000000e+00,1.360449025299999981e+01,-1.276816200899999920e+01,0.000000000000000000e+00,1.276816200899999920e+01
2.342430630600000008e+00,-1.348987060299999996e+01,0.000000000000000000e+00,1.348987060299999996e+01,-1.291137515199999974e+01,0.000000000000000000e+00,1.291137515199999974e+01
2.362450550599999755e+00,-1.359130518000000087e+01,0.000000000000000000e+00,1.359130518000000087e+01,-1.293819405600000039e+01,0.000000000000000000e+00,1.293819405600000039e+01
2.382470470499999937e+00,-1.370803674599999944e+01,0.000000000000000000e+00,1.370803674599999944e+01,-1.323633315900000085e+01,0.000000000000000000e+00,1.323633315900000085e+01
2.402490390400000120e+00,-1.388110263599999961e+01,0.000000000000000000e+00,1.388110263599999961e+01,-1.349257807500000084e+01,0.000000000000000000e+00,1.349257807500000084e+01
2.422510310300000302e+00,-1.361558353600000082e+01,0.000000000000000000e+00,1.361558353600000082e+01,-1.366016115200000058e+01,0.000000000000000000e+00,1.366016115200000058e+01
2.442530230199999597e+00,-1.372507869300000038e+01,0.000000000000000000e+00,1.372507869300000038e+01,-1.410057618199999929e+01,0.000000000000000000e+00,1.410057618199999929e+01
2.462550150199999788e+00,-1.377092987600000029e+01,0.000000000000000000e+00,1.377092987600000029e+01,-1.443785064300000087e+01,0.000000000000000000e+00,1.443785064300000087e+01
2.482570070099999970e+00,-1.416698593899999992e+01,0.000000000000000000e+00,1.416698593899999992e+01,-1.480409147800000014e+01,0.000000000000000000e+00,1.480409147800000014e+01
2.502589990000000153e+00,-1.438211682200000041e+01,0.000000000000000000e+00,1.438211682200000041e+01,-1.518689824099999974e+01,0.000000000000000000e+00,1.518689824099999974e+01
2.522609909899999892e+00,-1.448497522699999962e+01,0.000000000000000000e+00,1.448497522699999962e+01,-1.577209176799999923e+01,0.000000000000000000e+00,1.577209176799999923e+01
2.542629829800000074e+00,-1.471914409200000051e+01,0.000000000000000000e+00,1.471914409200000051e+01,-1.598871855099999983e+01,0.000000000000000000e+00,1.598871855099999983e+01
2.562649749699999813e+00,-1.507720485299999957e+01,0.000000000000000000e+00,1.507720485299999957e+01,-1.643728188700000103e+01,0.000000000000000000e+00,1.643728188700000103e+01
2.582669669700000004e+00,-1.521279915000000038e+01,0.000000000000000000e+00,1.521279915000000038e+01,-1.705517229599999851e+01,0.000000000000000000e+00,1.705517229599999851e+01
2.602689589599999742e+00,-1.529608377699999977e+01,0.000000000000000000e+00,1.529608377699999977e+01,-1.763786522699999892e+01,0.000000000000000000e+00,1.763786522699999892e+01
2.622709509499999925e+00,-1.546741628200000029e+01,0.000000000000000000e+00,1.546741628200000029e+01,-1.799452511000000143e+01,0.000000000000000000e+00,1.799452511000000143e+01
2.642729429400000107e+00,-1.604898402599999940e+01,0.000000000000000000e+00,1.604898402599999940e+01,-1.835814553499999846e+01,0.000000000000000000e+00,1.835814553499999846e+01
2.662749349300000290e+00,-1.656327554299999960e+01,0.000000000000000000e+00,1.656327554299999960e+01,-1.859458483899999948e+01,0.000000000000000000e+00,1.859458483899999948e+01
2.682769269300000037e+00,-1.717655239799999833e+01,0.000000000000000000e+00,1.717655239799999833e+01,-1.875992828700000103e+01,0.000000000000000000e+00,1.875992828700000103e+01
2.702789189199999775e+00,-1.806506512700000044e+01,0.000000000000000000e+00,1.806506512700000044e+01,-1.893802494299999850e+01,0.000000000000000000e+00,1.893802494299999850e+01
2.722809109099999958e+00,-1.884830120100000173e+01,0.000000000000000000e+00,1.884830120100000173e+01,-1.913262670199999960e+01,0.000000000000000000e+00,1.913262670199999960e+01
2.742829029000000141e+00,-1.982339031600000112e+01,0.000000000000000000e+00,1.982339031600000112e+01,-1.927515285500000175e+01,0.000000000000000000e+00,1.927515285500000175e+01
2.762848948899999879e+00,-2.124857710399999888e+01,0.000000000000000000e+00,2.124857710399999888e+01,-1.887615176999999989e+01,0.000000000000000000e+00,1.887615176999999989e+01
2.782868868900000070e+00,-2.247438608599999910e+01,0.000000000000000000e+00,2.247438608599999910e+01,-1.890768292899999992e+01,0.000000000000000000e+00,1.890768292899999992e+01
2.802888788800000253e+00,-2.334289872000000088e+01,0.000000000000000000e+00,2.334289872000000088e+01,-1.849913260800000003e+01,0.000000000000000000e+00,1.849913260800000003e+01
2.822908708699999991e+00,-2.387222655500000101e+01,0.000000000000000000e+00,2.387222655500000101e+01,-1.804911726999999999e+01,0.000000000000000000e+00,1.804911726999999999e+01
2.842928628599999730e+00,-2.393415379500000029e+01,0.000000000000000000e+00,2.393415379500000029e+01,-1.784550545900000174e+01,0.000000000000000000e+00,1.784550545900000174e+01
2.862948548499999912e+00,-2.358072062100000110e+01,0.000000000000000000e+00,2.358072062100000110e+01,-1.766259256400000055e+01,0.000000000000000000e+00,1.766259256400000055e+01
2.882968468500000103e+00,-2.332231834799999959e+01,0.000000000000000000e+00,2.332231834799999959e+01,-1.739474207800000016e+01,0.000000000000000000e+00,1.739474207800000016e+01
2.902988388400000286e+00,-2.297469933700000055e+01,0.000000000000000000e+00,2.297469933700000055e+01,-1.702928305900000083e+01,0.000000000000000000e+00,1.702928305900000083e+01
2.923008308300000024e+00,-2.245551495100000139e+01,0.000000000000000000e+00,2.245551495100000139e+01,-1.684256517700000089e+01,0.000000000000000000e+00,1.684256517700000089e+01
2.943028228199999763e+00,-2.188724657799999918e+01,0.000000000000000000e+00,2.188724657799999918e+01,-1.654819887000000023e+01,0.000000000000000000e+00,1.654819887000000023e+01
2.963048148099999946e+00,-2.144816035299999868e+01,0.000000000000000000e+00,2.144816035299999868e+01,-1.627763227599999851e+01,0.000000000000000000e+00,1.627763227599999851e+01
2.983068068099999692e+00,-2.074868220999999835e+01,0.000000000000000000e+00,2.074868220999999835e+01,-1.608323936000000032e+01,0.000000000000000000e+00,1.608323936000000032e+01
3.003087987999999875e+00,-2.006194458199999886e+01,0.000000000000000000e+00,2.006194458199999886e+01,-1.581236856900000021e+01,0.000000000000000000e+00,1.581236856900000021e+01
3.023107907900000058e+00,-1.978002299399999941e+01,0.000000000000000000e+00,1.978002299399999941e+01,-1.548478415399999975e+01,0.000000000000000000e+00,1.548478415399999975e+01
3.043127827800000240e+00,-1.968615631600000171e+01,0.000000000000000000e+00,1.968615631600000171e+01,-1.545992557800000000e+01,0.000000000000000000e+00,1.545992557800000000e+01
3.063147747699999979e+00,-1.947387620099999950e+01,0.000000000000000000e+00,1.947387620099999950e+01,-1.528837397100000040e+01,0.000000000000000000e+00,1.528837397100000040e+01
3.083167667699999726e+00,-1.918504487399999903e+01,0.000000000000000000e+00,1.918504487399999903e+01,-1.549134171400000071e+01,0.000000000000000000e+00,1.549134171400000071e+01
3.103187587599999908e+00,-1.920596199099999879e+01,0.000000000000000000e+00,1.920596199099999879e+01,-1.568534688199999927e+01,0.000000000000000000e+00,1.568534688199999927e+01
3.123207507500000091e+00,-1.920585714799999977e+01,0.000000000000000000e+00,1.920585714799999977e+01,-1.590027259999999920e+01,0.000000000000000000e+00,1.590027259999999920e+01
3.143227427400000273e+00,-1.905371000599999931e+01,0.000000000000000000e+00,1.905371000599999931e+01,-1.605543441900000090e+01,0.000000000000000000e+00,1.605543441900000090e+01
3.163247347300000012e+00,-1.890818673000000061e+01,0.000000000000000000e+00,1.890818673000000061e+01,-1.617514999300000156e+01,0.000000000000000000e+00,1.617514999300000156e+01
3.183267267300000203e+00,-1.868831879100000037e+01,0.000000000000000000e+00,1.868831879100000037e+01,-1.618782005199999929e+01,0.000000000000000000e+00,1.618782005199999929e+01
3.203287187199999941e+00,-1.857386303399999861e+01,0.000000000000000000e+00,1.857386303399999861e+01,-1.610129404599999958e+01,0.000000000000000000e+00,1.610129404599999958e+01
