freq_GHz,S21_real,S21_imag,S21_mag,S31_real,S31_imag,S31_mag
1.401494394400000010e+00,-1.927568451300000163e+01,0.000000000000000000e+00,1.927568451300000163e+01,-1.816235679800000113e+01,0.000000000000000000e+00,1.816235679800000113e+01
1.421514314299999970e+00,-1.867095576199999840e+01,0.000000000000000000e+00,1.867095576199999840e+01,-1.733377216899999951e+01,0.000000000000000000e+00,1.733377216899999951e+01
1.441534234200000153e+00,-1.804102178300000148e+01,0.000000000000000000e+00,1.804102178300000148e+01,-1.725712318700000125e+01,0.000000000000000000e+00,1.725712318700000125e+01
1.461554154200000122e+00,-1.786937959999999848e+01,0.000000000000000000e+00,1.786937959999999848e+01,-1.731051074100000164e+01,0.000000000000000000e+00,1.731051074100000164e+01
1.481574074099999860e+00,-1.782116241900000020e+01,0.000000000000000000e+00,1.782116241900000020e+01,-1.722115867300000147e+01,0.000000000000000000e+00,1.722115867300000147e+01
1.501593994000000043e+00,-1.696721950599999928e+01,0.000000000000000000e+00,1.696721950599999928e+01,-1.678258629500000154e+01,0.000000000000000000e+00,1.678258629500000154e+01
1.521613913900000004e+00,-1.611763361299999886e+01,0.000000000000000000e+00,1.611763361299999886e+01,-1.717945183899999861e+01,0.000000000000000000e+00,1.717945183899999861e+01
1.541633833799999964e+00,-1.596001097699999960e+01,0.000000000000000000e+00,1.596001097699999960e+01,-1.740919291000000158e+01,0.000000000000000000e+00,1.740919291000000158e+01
1.561653753799999933e+00,-1.658013839799999900e+01,0.000000000000000000e+00,1.658013839799999900e+01,-1.746158799499999859e+01,0.000000000000000000e+00,1.746158799499999859e+01
1.581673673700000116e+00,-1.688139655399999839e+01,0.000000000000000000e+00,1.688139655399999839e+01,-1.712167001399999933e+01,0.000000000000000000e+00,1.712167001399999933e+01
1.601693593599999854e+00,-1.699507985500000018e+01,0.000000000000000000e+00,1.699507985500000018e+01,-1.740553146399999918e+01,0.000000000000000000e+00,1.740553146399999918e+01
1.621713513500000037e+00,-1.770415338100000113e+01,0.000000000000000000e+00,1.770415338100000113e+01,-1.776357812799999891e+01,0.000000000000000000e+00,1.776357812799999891e+01
1.641733433399999997e+00,-1.816555361300000015e+01,0.000000000000000000e+00,1.816555361300000015e+01,-1.698356775299999910e+01,0.000000000000000000e+00,1.698356775299999910e+01
1.661753353400000188e+00,-1.859295280399999939e+01,0.000000000000000000e+00,1.859295280399999939e+01,-1.661182841800000176e+01,0.000000000000000000e+00,1.661182841800000176e+01
1.681773273299999927e+00,-1.840465962900000108e+01,0.000000000000000000e+00,1.840465962900000108e+01,-1.633958433999999826e+01,0.000000000000000000e+00,1.633958433999999826e+01
1.701793193200000109e+00,-1.866623859099999905e+01,0.000000000000000000e+00,1.866623859099999905e+01,-1.611673052800000150e+01,0.000000000000000000e+00,1.611673052800000150e+01
1.721813113099999848e+00,-1.937986776199999994e+01,0.000000000000000000e+00,1.937986776199999994e+01,-1.520469205300000048e+01,0.000000000000000000e+00,1.520469205300000048e+01
1.741833033000000031e+00,-1.980770710199999840e+01,0.000000000000000000e+00,1.980770710199999840e+01,-1.515491682400000073e+01,0.000000000000000000e+00,1.515491682400000073e+01
1.761852952999999999e+00,-2.030327002299999961e+01,0.000000000000000000e+00,2.030327002299999961e+01,-1.493525660399999921e+01,0.000000000000000000e+00,1.493525660399999921e+01
1.781872872900000182e+00,-2.026299112399999913e+01,0.000000000000000000e+00,2.026299112399999913e+01,-1.419430158499999983e+01,0.000000000000000000e+00,1.419430158499999983e+01
1.801892792799999921e+00,-1.856712440300000111e+01,0.000000000000000000e+00,1.856712440300000111e+01,-1.354157713000000030e+01,0.000000000000000000e+00,1.354157713000000030e+01
1.821912712700000103e+00,-1.864075462099999925e+01,0.000000000000000000e+00,1.864075462099999925e+01,-1.306792193200000085e+01,0.000000000000000000e+00,1.306792193200000085e+01
1.841932632599999842e+00,-1.821407047299999959e+01,0.000000000000000000e+00,1.821407047299999959e+01,-1.252756768999999970e+01,0.000000000000000000e+00,1.252756768999999970e+01
1.861952552599999811e+00,-1.748531896000000074e+01,0.000000000000000000e+00,1.748531896000000074e+01,-1.256446122400000043e+01,0.000000000000000000e+00,1.256446122400000043e+01
1.881972472499999993e+00,-1.652050577800000042e+01,0.000000000000000000e+00,1.652050577800000042e+01,-1.265627537700000005e+01,0.000000000000000000e+00,1.265627537700000005e+01
1.901992392400000176e+00,-1.624594620199999895e+01,0.000000000000000000e+00,1.624594620199999895e+01,-1.303817884899999946e+01,0.000000000000000000e+00,1.303817884899999946e+01
1.922012312299999914e+00,-1.555517278700000006e+01,0.000000000000000000e+00,1.555517278700000006e+01,-1.300997512400000033e+01,0.000000000000000000e+00,1.300997512400000033e+01
1.942032232200000097e+00,-1.503222889599999945e+01,0.000000000000000000e+00,1.503222889599999945e+01,-1.307226438900000076e+01,0.000000000000000000e+00,1.307226438900000076e+01
1.962052152200000066e+00,-1.483735466499999944e+01,0.000000000000000000e+00,1.483735466499999944e+01,-1.329767449899999932e+01,0.000000000000000000e+00,1.329767449899999932e+01
1.982072072099999804e+00,-1.445901288600000001e+01,0.000000000000000000e+00,1.445901288600000001e+01,-1.335420263399999996e+01,0.000000000000000000e+00,1.335420263399999996e+01
2.002091991999999987e+00,-1.431805028199999974e+01,0.000000000000000000e+00,1.431805028199999974e+01,-1.356085078299999935e+01,0.000000000000000000e+00,1.356085078299999935e+01
2.022111911900000170e+00,-1.387036587300000079e+01,0.000000000000000000e+00,1.387036587300000079e+01,-1.340155365699999912e+01,0.000000000000000000e+00,1.340155365699999912e+01
2.042131831799999908e+00,-1.404290561100000012e+01,0.000000000000000000e+00,1.404290561100000012e+01,-1.346213000000000015e+01,0.000000000000000000e+00,1.346213000000000015e+01
2.062151751800000099e+00,-1.435934548400000033e+01,0.000000000000000000e+00,1.435934548400000033e+01,-1.366824575599999925e+01,0.000000000000000000e+00,1.366824575599999925e+01
2.082171671699999838e+00,-1.446889826900000031e+01,0.000000000000000000e+00,1.446889826900000031e+01,-1.333854396899999983e+01,0.000000000000000000e+00,1.333854396899999983e+01
2.102191591600000020e+00,-1.423107363899999989e+01,0.000000000000000000e+00,1.423107363899999989e+01,-1.314436622500000063e+01,0.000000000000000000e+00,1.314436622500000063e+01
2.122211511500000203e+00,-1.396815156599999952e+01,0.000000000000000000e+00,1.396815156599999952e+01,-1.324633810299999936e+01,0.000000000000000000e+00,1.324633810299999936e+01
2.142231431399999941e+00,-1.411109909800000040e+01,0.000000000000000000e+00,1.411109909800000040e+01,-1.321765033199999984e+01,0.000000000000000000e+00,1.321765033199999984e+01
2.162251351400000132e+00,-1.402524079900000054e+01,0.000000000000000000e+00,1.402524079900000054e+01,-1.330691573800000072e+01,0.000000000000000000e+00,1.330691573800000072e+01
2.182271271300000315e+00,-1.386516316900000056e+01,0.000000000000000000e+00,1.386516316900000056e+01,-1.333684400199999942e+01,0.000000000000000000e+00,1.333684400199999942e+01
2.202291191199999609e+00,-1.376073275100000082e+01,0.000000000000000000e+00,1.376073275100000082e+01,-1.335511541600000029e+01,0.000000000000000000e+00,1.335511541600000029e+01
2.222311111099999792e+00,-1.378462920900000022e+01,0.000000000000000000e+00,1.378462920900000022e+01,-1.342635829900000033e+01,0.000000000000000000e+00,1.342635829900000033e+01
2.242331030999999975e+00,-1.348786248000000043e+01,0.000000000000000000e+00,1.348786248000000043e+01,-1.339604379000000023e+01,0.000000000000000000e+00,1.339604379000000023e+01
2.262350951000000165e+00,-1.347875294299999993e+01,0.000000000000000000e+00,1.347875294299999993e+01,-1.312049050699999952e+01,0.000000000000000000e+00,1.312049050699999952e+01
2.282370870899999904e+00,-1.359352687099999990e+01,0.000000000000000000e+00,1.359352687099999990e+01,-1.295546381099999955e+01,0.000000000000000000e+00,1.295546381099999955e+01
2.302390790800000087e+00,-1.357094889600000087e+01,0.000000000000000000e+00,1.357094889600000087e+01,-1.286819191500000059e+01,0.000000000000000000e+00,1.286819191500000059e+01
2.322410710699999825e+00,-1.360837090699999941e+01,0.000000000000000000e+00,1.360837090699999941e+01,-1.278911346199999954e+01,0.000000000000000000e+00,1.278911346199999954e+01
2.342430630600000008e+00,-1.348802210799999912e+01,0.000000000000000000e+00,1.348802210799999912e+01,-1.293034641700000087e+01,0.000000000000000000e+00,1.293034641700000087e+01
2.362450550599999755e+00,-1.360568656799999943e+01,0.000000000000000000e+00,1.360568656799999943e+01,-1.289944144600000087e+01,0.000000000000000000e+00,1.289944144600000087e+01
2.382470470499999937e+00,-1.371590449500000020e+01,0.000000000000000000e+00,1.371590449500000020e+01,-1.317194158100000045e+01,0.000000000000000000e+00,1.317194158100000045e+01
2.402490390400000120e+00,-1.390834031099999990e+01,0.000000000000000000e+00,1.390834031099999990e+01,-1.345728569899999982e+01,0.000000000000000000e+00,1.345728569899999982e+01
2.422510310300000302e+00,-1.362916708500000063e+01,0.000000000000000000e+00,1.362916708500000063e+01,-1.368472760899999940e+01,0.000000000000000000e+00,1.368472760899999940e+01
2.442530230199999597e+00,-1.372493162700000013e+01,0.000000000000000000e+00,1.372493162700000013e+01,-1.416555432600000053e+01,0.000000000000000000e+00,1.416555432600000053e+01
2.462550150199999788e+00,-1.378198013499999952e+01,0.000000000000000000e+00,1.378198013499999952e+01,-1.449763510300000036e+01,0.000000000000000000e+00,1.449763510300000036e+01
2.482570070099999970e+00,-1.416908726299999977e+01,0.000000000000000000e+00,1.416908726299999977e+01,-1.486242629999999920e+01,0.000000000000000000e+00,1.486242629999999920e+01
2.502589990000000153e+00,-1.436730547300000005e+01,0.000000000000000000e+00,1.436730547300000005e+01,-1.514008664099999990e+01,0.000000000000000000e+00,1.514008664099999990e+01
2.522609909899999892e+00,-1.447734400599999915e+01,0.000000000000000000e+00,1.447734400599999915e+01,-1.567613418800000069e+01,0.000000000000000000e+00,1.567613418800000069e+01
2.542629829800000074e+00,-1.471142707299999941e+01,0.000000000000000000e+00,1.471142707299999941e+01,-1.592126427400000033e+01,0.000000000000000000e+00,1.592126427400000033e+01
2.562649749699999813e+00,-1.507657582000000041e+01,0.000000000000000000e+00,1.507657582000000041e+01,-1.647979324900000009e+01,0.000000000000000000e+00,1.647979324900000009e+01
2.582669669700000004e+00,-1.522521570099999977e+01,0.000000000000000000e+00,1.522521570099999977e+01,-1.706528689399999976e+01,0.000000000000000000e+00,1.706528689399999976e+01
2.602689589599999742e+00,-1.531497561399999974e+01,0.000000000000000000e+00,1.531497561399999974e+01,-1.762567864600000078e+01,0.000000000000000000e+00,1.762567864600000078e+01
2.622709509499999925e+00,-1.550151421600000035e+01,0.000000000000000000e+00,1.550151421600000035e+01,-1.805832913600000111e+01,0.000000000000000000e+00,1.805832913600000111e+01
2.642729429400000107e+00,-1.605334167199999840e+01,0.000000000000000000e+00,1.605334167199999840e+01,-1.843256716699999842e+01,0.000000000000000000e+00,1.843256716699999842e+01
2.662749349300000290e+00,-1.652916671399999871e+01,0.000000000000000000e+00,1.652916671399999871e+01,-1.856728980100000115e+01,0.000000000000000000e+00,1.856728980100000115e+01
2.682769269300000037e+00,-1.714541417099999876e+01,0.000000000000000000e+00,1.714541417099999876e+01,-1.881300637700000067e+01,0.000000000000000000e+00,1.881300637700000067e+01
2.702789189199999775e+00,-1.805634077899999923e+01,0.000000000000000000e+00,1.805634077899999923e+01,-1.894648957800000133e+01,0.000000000000000000e+00,1.894648957800000133e+01
2.722809109099999958e+00,-1.886712190200000094e+01,0.000000000000000000e+00,1.886712190200000094e+01,-1.906504575199999962e+01,0.000000000000000000e+00,1.906504575199999962e+01
2.742829029000000141e+00,-1.984955899699999904e+01,0.000000000000000000e+00,1.984955899699999904e+01,-1.920803415399999992e+01,0.000000000000000000e+00,1.920803415399999992e+01
2.762848948899999879e+00,-2.122301000799999926e+01,0.000000000000000000e+00,2.122301000799999926e+01,-1.879786102599999964e+01,0.000000000000000000e+00,1.879786102599999964e+01
2.782868868900000070e+00,-2.242862158200000167e+01,0.000000000000000000e+00,2.242862158200000167e+01,-1.885446139300000112e+01,0.000000000000000000e+00,1.885446139300000112e+01
2.802888788800000253e+00,-2.326452778299999835e+01,0.000000000000000000e+00,2.326452778299999835e+01,-1.854210664200000025e+01,0.000000000000000000e+00,1.854210664200000025e+01
2.822908708699999991e+00,-2.386204611200000159e+01,0.000000000000000000e+00,2.386204611200000159e+01,-1.810173935899999975e+01,0.000000000000000000e+00,1.810173935899999975e+01
2.842928628599999730e+00,-2.398549092500000057e+01,0.000000000000000000e+00,2.398549092500000057e+01,-1.789858098899999916e+01,0.000000000000000000e+00,1.789858098899999916e+01
2.862948548499999912e+00,-2.370955893400000036e+01,0.000000000000000000e+00,2.370955893400000036e+01,-1.771228169300000133e+01,0.000000000000000000e+00,1.771228169300000133e+01
2.882968468500000103e+00,-2.337886659600000172e+01,0.000000000000000000e+00,2.337886659600000172e+01,-1.740657995300000138e+01,0.000000000000000000e+00,1.740657995300000138e+01
2.902988388400000286e+00,-2.292458179400000162e+01,0.000000000000000000e+00,2.292458179400000162e+01,-1.702802440900000036e+01,0.000000000000000000e+00,1.702802440900000036e+01
2.923008308300000024e+00,-2.240101589700000062e+01,0.000000000000000000e+00,2.240101589700000062e+01,-1.682973456299999881e+01,0.000000000000000000e+00,1.682973456299999881e+01
2.943028228199999763e+00,-2.187222096800000060e+01,0.000000000000000000e+00,2.187222096800000060e+01,-1.653991709499999985e+01,0.000000000000000000e+00,1.653991709499999985e+01
2.963048148099999946e+00,-2.140813113900000175e+01,0.000000000000000000e+00,2.140813113900000175e+01,-1.627042315299999942e+01,0.000000000000000000e+00,1.627042315299999942e+01
2.983068068099999692e+00,-2.073319934899999950e+01,0.000000000000000000e+00,2.073319934899999950e+01,-1.604077852100000001e+01,0.000000000000000000e+00,1.604077852100000001e+01
3.003087987999999875e+00,-2.008267087100000126e+01,0.000000000000000000e+00,2.008267087100000126e+01,-1.576366671299999922e+01,0.000000000000000000e+00,1.576366671299999922e+01
3.023107907900000058e+00,-1.980419661699999878e+01,0.000000000000000000e+00,1.980419661699999878e+01,-1.546605736000000064e+01,0.000000000000000000e+00,1.546605736000000064e+01
3.043127827800000240e+00,-1.972239957800000099e+01,0.000000000000000000e+00,1.972239957800000099e+01,-1.546208092000000001e+01,0.000000000000000000e+00,1.546208092000000001e+01
3.063147747699999979e+00,-1.945021746999999834e+01,0.000000000000000000e+00,1.945021746999999834e+01,-1.535095267800000052e+01,0.000000000000000000e+00,1.535095267800000052e+01
3.083167667699999726e+00,-1.916433037399999861e+01,0.000000000000000000e+00,1.916433037399999861e+01,-1.551115867699999917e+01,0.000000000000000000e+00,1.551115867699999917e+01
3.103187587599999908e+00,-1.919532402999999832e+01,0.000000000000000000e+00,1.919532402999999832e+01,-1.569200410100000020e+01,0.000000000000000000e+00,1.569200410100000020e+01
3.123207507500000091e+00,-1.921923725499999946e+01,0.000000000000000000e+00,1.921923725499999946e+01,-1.586504625499999932e+01,0.000000000000000000e+00,1.586504625499999932e+01
3.143227427400000273e+00,-1.906786922499999903e+01,0.000000000000000000e+00,1.906786922499999903e+01,-1.603311626300000015e+01,0.000000000000000000e+00,1.603311626300000015e+01
3.163247347300000012e+00,-1.889356722999999860e+01,0.000000000000000000e+00,1.889356722999999860e+01,-1.616372679399999868e+01,0.000000000000000000e+00,1.616372679399999868e+01
3.183267267300000203e+00,-1.869906639499999912e+01,0.000000000000000000e+00,1.869906639499999912e+01,-1.619251848800000104e+01,0.000000000000000000e+00,1.619251848800000104e+01
3.203287187199999941e+00,-1.855967688899999857e+01,0.000000000000000000e+00,1.855967688899999857e+01,-1.610729055599999882e+01,0.000000000000000000e+00,1.610729055599999882e+01
