freq_GHz,S21_real,S21_imag,S21_mag,S31_real,S31_imag,S31_mag
1.121215515500000093e+00,-3.287614847999999768e+01,0.000000000000000000e+00,3.287614847999999768e+01,-3.146089947999999836e+01,0.000000000000000000e+00,3.146089947999999836e+01
1.141235435400000053e+00,-3.127117331499999864e+01,0.000000000000000000e+00,3.127117331499999864e+01,-3.068412522099999862e+01,0.000000000000000000e+00,3.068412522099999862e+01
1.161255355400000022e+00,-3.052875768799999889e+01,0.000000000000000000e+00,3.052875768799999889e+01,-2.941954940300000132e+01,0.000000000000000000e+00,2.941954940300000132e+01
1.181275275299999983e+00,-2.841107827400000119e+01,0.000000000000000000e+00,2.841107827400000119e+01,-2.873003631799999980e+01,0.000000000000000000e+00,2.873003631799999980e+01
1.201295195199999943e+00,-2.767931401699999938e+01,0.000000000000000000e+00,2.767931401699999938e+01,-2.732658711799999907e+01,0.000000000000000000e+00,2.732658711799999907e+01
1.221315115099999904e+00,-2.652461926000000147e+01,0.000000000000000000e+00,2.652461926000000147e+01,-2.663195274099999921e+01,0.000000000000000000e+00,2.663195274099999921e+01
1.241335035000000087e+00,-2.595276128400000104e+01,0.000000000000000000e+00,2.595276128400000104e+01,-2.548883091900000153e+01,0.000000000000000000e+00,2.548883091900000153e+01
1.261354955000000055e+00,-2.452898032299999898e+01,0.000000000000000000e+00,2.452898032299999898e+01,-2.439900892200000015e+01,0.000000000000000000e+00,2.439900892200000015e+01
1.281374874900000016e+00,-2.362988738700000013e+01,0.000000000000000000e+00,2.362988738700000013e+01,-2.323217485500000024e+01,0.000000000000000000e+00,2.323217485500000024e+01
1.301394794799999977e+00,-2.258209455300000101e+01,0.000000000000000000e+00,2.258209455300000101e+01,-2.282547228199999978e+01,0.000000000000000000e+00,2.282547228199999978e+01
1.321414714699999937e+00,-2.123567447900000005e+01,0.000000000000000000e+00,2.123567447900000005e+01,-2.248662295999999827e+01,0.000000000000000000e+00,2.248662295999999827e+01
1.341434634599999898e+00,-2.008391082800000049e+01,0.000000000000000000e+00,2.008391082800000049e+01,-2.175952124599999848e+01,0.000000000000000000e+00,2.175952124599999848e+01
1.361454554599999867e+00,-1.952303888200000159e+01,0.000000000000000000e+00,1.952303888200000159e+01,-2.102964835799999932e+01,0.000000000000000000e+00,2.102964835799999932e+01
1.381474474500000049e+00,-1.918752592499999921e+01,0.000000000000000000e+00,1.918752592499999921e+01,-1.961975217299999841e+01,0.000000000000000000e+00,1.961975217299999841e+01
1.401494394400000010e+00,-1.821428434299999921e+01,0.000000000000000000e+00,1.821428434299999921e+01,-1.903798887700000009e+01,0.000000000000000000e+00,1.903798887700000009e+01
1.421514314299999970e+00,-1.740829669400000057e+01,0.000000000000000000e+00,1.740829669400000057e+01,-1.826446757100000085e+01,0.000000000000000000e+00,1.826446757100000085e+01
1.441534234200000153e+00,-1.745173778199999859e+01,0.000000000000000000e+00,1.745173778199999859e+01,-1.760597706300000098e+01,0.000000000000000000e+00,1.760597706300000098e+01
1.461554154200000122e+00,-1.734173241899999951e+01,0.000000000000000000e+00,1.734173241899999951e+01,-1.750541635800000151e+01,0.000000000000000000e+00,1.750541635800000151e+01
1.481574074099999860e+00,-1.683761170800000073e+01,0.000000000000000000e+00,1.683761170800000073e+01,-1.786998103799999882e+01,0.000000000000000000e+00,1.786998103799999882e+01
1.501593994000000043e+00,-1.653530197399999935e+01,0.000000000000000000e+00,1.653530197399999935e+01,-1.707837964400000175e+01,0.000000000000000000e+00,1.707837964400000175e+01
1.521613913900000004e+00,-1.724716454100000007e+01,0.000000000000000000e+00,1.724716454100000007e+01,-1.634920861699999861e+01,0.000000000000000000e+00,1.634920861699999861e+01
1.541633833799999964e+00,-1.755074106600000050e+01,0.000000000000000000e+00,1.755074106600000050e+01,-1.624291706099999999e+01,0.000000000000000000e+00,1.624291706099999999e+01
1.561653753799999933e+00,-1.740656844200000108e+01,0.000000000000000000e+00,1.740656844200000108e+01,-1.670734678599999867e+01,0.000000000000000000e+00,1.670734678599999867e+01
1.581673673700000116e+00,-1.711828171799999865e+01,0.000000000000000000e+00,1.711828171799999865e+01,-1.698303503300000017e+01,0.000000000000000000e+00,1.698303503300000017e+01
1.601693593599999854e+00,-1.687816234099999946e+01,0.000000000000000000e+00,1.687816234099999946e+01,-1.720107064200000124e+01,0.000000000000000000e+00,1.720107064200000124e+01
1.621713513500000037e+00,-1.734126159399999878e+01,0.000000000000000000e+00,1.734126159399999878e+01,-1.754493106600000019e+01,0.000000000000000000e+00,1.754493106600000019e+01
1.641733433399999997e+00,-1.686253667600000128e+01,0.000000000000000000e+00,1.686253667600000128e+01,-1.815848891699999967e+01,0.000000000000000000e+00,1.815848891699999967e+01
1.661753353400000188e+00,-1.627103050199999856e+01,0.000000000000000000e+00,1.627103050199999856e+01,-1.843004995300000104e+01,0.000000000000000000e+00,1.843004995300000104e+01
1.681773273299999927e+00,-1.565758092499999954e+01,0.000000000000000000e+00,1.565758092499999954e+01,-1.793590160500000152e+01,0.000000000000000000e+00,1.793590160500000152e+01
1.701793193200000109e+00,-1.547849116000000080e+01,0.000000000000000000e+00,1.547849116000000080e+01,-1.805933409900000086e+01,0.000000000000000000e+00,1.805933409900000086e+01
1.721813113099999848e+00,-1.495391598299999991e+01,0.000000000000000000e+00,1.495391598299999991e+01,-1.858312893000000088e+01,0.000000000000000000e+00,1.858312893000000088e+01
1.741833033000000031e+00,-1.490988397299999946e+01,0.000000000000000000e+00,1.490988397299999946e+01,-1.914739515799999836e+01,0.000000000000000000e+00,1.914739515799999836e+01
1.761852952999999999e+00,-1.477188639699999939e+01,0.000000000000000000e+00,1.477188639699999939e+01,-1.994885033799999974e+01,0.000000000000000000e+00,1.994885033799999974e+01
1.781872872900000182e+00,-1.434715153700000023e+01,0.000000000000000000e+00,1.434715153700000023e+01,-1.990088116100000093e+01,0.000000000000000000e+00,1.990088116100000093e+01
1.801892792799999921e+00,-1.386639071699999981e+01,0.000000000000000000e+00,1.386639071699999981e+01,-1.839059442599999983e+01,0.000000000000000000e+00,1.839059442599999983e+01
1.821912712700000103e+00,-1.341940903499999926e+01,0.000000000000000000e+00,1.341940903499999926e+01,-1.835609856800000017e+01,0.000000000000000000e+00,1.835609856800000017e+01
1.841932632599999842e+00,-1.278122004899999986e+01,0.000000000000000000e+00,1.278122004899999986e+01,-1.799303621700000022e+01,0.000000000000000000e+00,1.799303621700000022e+01
1.861952552599999811e+00,-1.276686142900000043e+01,0.000000000000000000e+00,1.276686142900000043e+01,-1.745187881000000019e+01,0.000000000000000000e+00,1.745187881000000019e+01
1.881972472499999993e+00,-1.282917581000000062e+01,0.000000000000000000e+00,1.282917581000000062e+01,-1.659868936199999823e+01,0.000000000000000000e+00,1.659868936199999823e+01
1.901992392400000176e+00,-1.288867107199999928e+01,0.000000000000000000e+00,1.288867107199999928e+01,-1.599429054800000038e+01,0.000000000000000000e+00,1.599429054800000038e+01
1.922012312299999914e+00,-1.298264279200000004e+01,0.000000000000000000e+00,1.298264279200000004e+01,-1.524445498000000043e+01,0.000000000000000000e+00,1.524445498000000043e+01
1.942032232200000097e+00,-1.322851819799999973e+01,0.000000000000000000e+00,1.322851819799999973e+01,-1.483292333099999993e+01,0.000000000000000000e+00,1.483292333099999993e+01
1.962052152200000066e+00,-1.332041380999999980e+01,0.000000000000000000e+00,1.332041380999999980e+01,-1.481056270700000077e+01,0.000000000000000000e+00,1.481056270700000077e+01
1.982072072099999804e+00,-1.327868186999999978e+01,0.000000000000000000e+00,1.327868186999999978e+01,-1.440133676600000001e+01,0.000000000000000000e+00,1.440133676600000001e+01
2.002091991999999987e+00,-1.341054740899999942e+01,0.000000000000000000e+00,1.341054740899999942e+01,-1.423305860400000000e+01,0.000000000000000000e+00,1.423305860400000000e+01
2.022111911900000170e+00,-1.325418771600000056e+01,0.000000000000000000e+00,1.325418771600000056e+01,-1.387683404000000031e+01,0.000000000000000000e+00,1.387683404000000031e+01
2.042131831799999908e+00,-1.335070182800000005e+01,0.000000000000000000e+00,1.335070182800000005e+01,-1.401605764299999990e+01,0.000000000000000000e+00,1.401605764299999990e+01
2.062151751800000099e+00,-1.360540942299999934e+01,0.000000000000000000e+00,1.360540942299999934e+01,-1.442810681799999983e+01,0.000000000000000000e+00,1.442810681799999983e+01
2.082171671699999838e+00,-1.332819879800000074e+01,0.000000000000000000e+00,1.332819879800000074e+01,-1.456317035600000054e+01,0.000000000000000000e+00,1.456317035600000054e+01
2.102191591600000020e+00,-1.316235902000000024e+01,0.000000000000000000e+00,1.316235902000000024e+01,-1.420585471499999919e+01,0.000000000000000000e+00,1.420585471499999919e+01
2.122211511500000203e+00,-1.319853362499999960e+01,0.000000000000000000e+00,1.319853362499999960e+01,-1.395068368799999980e+01,0.000000000000000000e+00,1.395068368799999980e+01
2.142231431399999941e+00,-1.325475195599999978e+01,0.000000000000000000e+00,1.325475195599999978e+01,-1.408693320499999935e+01,0.000000000000000000e+00,1.408693320499999935e+01
2.162251351400000132e+00,-1.327684817199999934e+01,0.000000000000000000e+00,1.327684817199999934e+01,-1.409796849199999969e+01,0.000000000000000000e+00,1.409796849199999969e+01
2.182271271300000315e+00,-1.319466120000000053e+01,0.000000000000000000e+00,1.319466120000000053e+01,-1.404014011800000006e+01,0.000000000000000000e+00,1.404014011800000006e+01
2.202291191199999609e+00,-1.321185623100000051e+01,0.000000000000000000e+00,1.321185623100000051e+01,-1.403178745599999999e+01,0.000000000000000000e+00,1.403178745599999999e+01
2.222311111099999792e+00,-1.340269247500000027e+01,0.000000000000000000e+00,1.340269247500000027e+01,-1.407923381600000035e+01,0.000000000000000000e+00,1.407923381600000035e+01
2.242331030999999975e+00,-1.343989670700000083e+01,0.000000000000000000e+00,1.343989670700000083e+01,-1.388371265199999982e+01,0.000000000000000000e+00,1.388371265199999982e+01
2.262350951000000165e+00,-1.316352523800000007e+01,0.000000000000000000e+00,1.316352523800000007e+01,-1.387662088000000082e+01,0.000000000000000000e+00,1.387662088000000082e+01
2.282370870899999904e+00,-1.310234346100000025e+01,0.000000000000000000e+00,1.310234346100000025e+01,-1.395742641100000014e+01,0.000000000000000000e+00,1.395742641100000014e+01
2.302390790800000087e+00,-1.308365955999999919e+01,0.000000000000000000e+00,1.308365955999999919e+01,-1.390417538600000036e+01,0.000000000000000000e+00,1.390417538600000036e+01
2.322410710699999825e+00,-1.318347120299999986e+01,0.000000000000000000e+00,1.318347120299999986e+01,-1.392369982299999975e+01,0.000000000000000000e+00,1.392369982299999975e+01
2.342430630600000008e+00,-1.320155686400000050e+01,0.000000000000000000e+00,1.320155686400000050e+01,-1.376536755599999928e+01,0.000000000000000000e+00,1.376536755599999928e+01
2.362450550599999755e+00,-1.315781519799999977e+01,0.000000000000000000e+00,1.315781519799999977e+01,-1.383747742399999936e+01,0.000000000000000000e+00,1.383747742399999936e+01
2.382470470499999937e+00,-1.328731672500000016e+01,0.000000000000000000e+00,1.328731672500000016e+01,-1.388607719800000062e+01,0.000000000000000000e+00,1.388607719800000062e+01
2.402490390400000120e+00,-1.358360805200000065e+01,0.000000000000000000e+00,1.358360805200000065e+01,-1.406882610899999975e+01,0.000000000000000000e+00,1.406882610899999975e+01
2.422510310300000302e+00,-1.398469980399999990e+01,0.000000000000000000e+00,1.398469980399999990e+01,-1.391878002500000022e+01,0.000000000000000000e+00,1.391878002500000022e+01
2.442530230199999597e+00,-1.424895183900000006e+01,0.000000000000000000e+00,1.424895183900000006e+01,-1.403533307100000016e+01,0.000000000000000000e+00,1.403533307100000016e+01
2.462550150199999788e+00,-1.440472219399999965e+01,0.000000000000000000e+00,1.440472219399999965e+01,-1.410675668600000066e+01,0.000000000000000000e+00,1.410675668600000066e+01
2.482570070099999970e+00,-1.478611670499999953e+01,0.000000000000000000e+00,1.478611670499999953e+01,-1.444764387700000086e+01,0.000000000000000000e+00,1.444764387700000086e+01
2.502589990000000153e+00,-1.500197202100000027e+01,0.000000000000000000e+00,1.500197202100000027e+01,-1.457471156899999976e+01,0.000000000000000000e+00,1.457471156899999976e+01
2.522609909899999892e+00,-1.556535908000000035e+01,0.000000000000000000e+00,1.556535908000000035e+01,-1.461206297899999917e+01,0.000000000000000000e+00,1.461206297899999917e+01
2.542629829800000074e+00,-1.599761668100000023e+01,0.000000000000000000e+00,1.599761668100000023e+01,-1.474097359499999982e+01,0.000000000000000000e+00,1.474097359499999982e+01
2.562649749699999813e+00,-1.652837412999999955e+01,0.000000000000000000e+00,1.652837412999999955e+01,-1.509261154200000021e+01,0.000000000000000000e+00,1.509261154200000021e+01
2.582669669700000004e+00,-1.717482896599999975e+01,0.000000000000000000e+00,1.717482896599999975e+01,-1.526892722400000046e+01,0.000000000000000000e+00,1.526892722400000046e+01
2.602689589599999742e+00,-1.778883051900000112e+01,0.000000000000000000e+00,1.778883051900000112e+01,-1.536234325400000067e+01,0.000000000000000000e+00,1.536234325400000067e+01
2.622709509499999925e+00,-1.815701031400000076e+01,0.000000000000000000e+00,1.815701031400000076e+01,-1.552369337600000065e+01,0.000000000000000000e+00,1.552369337600000065e+01
2.642729429400000107e+00,-1.833635360799999958e+01,0.000000000000000000e+00,1.833635360799999958e+01,-1.604258670000000109e+01,0.000000000000000000e+00,1.604258670000000109e+01
2.662749349300000290e+00,-1.844095472800000124e+01,0.000000000000000000e+00,1.844095472800000124e+01,-1.654399974900000103e+01,0.000000000000000000e+00,1.654399974900000103e+01
2.682769269300000037e+00,-1.860032981499999849e+01,0.000000000000000000e+00,1.860032981499999849e+01,-1.710363433699999902e+01,0.000000000000000000e+00,1.710363433699999902e+01
2.702789189199999775e+00,-1.876392617999999857e+01,0.000000000000000000e+00,1.876392617999999857e+01,-1.799116696100000112e+01,0.000000000000000000e+00,1.799116696100000112e+01
2.722809109099999958e+00,-1.889052198299999930e+01,0.000000000000000000e+00,1.889052198299999930e+01,-1.881738420699999992e+01,0.000000000000000000e+00,1.881738420699999992e+01
2.742829029000000141e+00,-1.930753624300000126e+01,0.000000000000000000e+00,1.930753624300000126e+01,-1.963132247500000105e+01,0.000000000000000000e+00,1.963132247500000105e+01
2.762848948899999879e+00,-1.885918210799999883e+01,0.000000000000000000e+00,1.885918210799999883e+01,-2.059613504800000072e+01,0.000000000000000000e+00,2.059613504800000072e+01
2.782868868900000070e+00,-1.867285770200000172e+01,0.000000000000000000e+00,1.867285770200000172e+01,-2.183549117300000120e+01,0.000000000000000000e+00,2.183549117300000120e+01
2.802888788800000253e+00,-1.826631286299999957e+01,0.000000000000000000e+00,1.826631286299999957e+01,-2.279111156700000151e+01,0.000000000000000000e+00,2.279111156700000151e+01
2.822908708699999991e+00,-1.784834502900000075e+01,0.000000000000000000e+00,1.784834502900000075e+01,-2.342651961099999980e+01,0.000000000000000000e+00,2.342651961099999980e+01
2.842928628599999730e+00,-1.773604985600000106e+01,0.000000000000000000e+00,1.773604985600000106e+01,-2.370218851099999924e+01,0.000000000000000000e+00,2.370218851099999924e+01
2.862948548499999912e+00,-1.767369889300000096e+01,0.000000000000000000e+00,1.767369889300000096e+01,-2.324915326100000001e+01,0.000000000000000000e+00,2.324915326100000001e+01
2.882968468500000103e+00,-1.737831242600000081e+01,0.000000000000000000e+00,1.737831242600000081e+01,-2.287832855399999943e+01,0.000000000000000000e+00,2.287832855399999943e+01
2.902988388400000286e+00,-1.702506193800000034e+01,0.000000000000000000e+00,1.702506193800000034e+01,-2.296166946800000019e+01,0.000000000000000000e+00,2.296166946800000019e+01
2.923008308300000024e+00,-1.671210717499999987e+01,0.000000000000000000e+00,1.671210717499999987e+01,-2.263497735900000052e+01,0.000000000000000000e+00,2.263497735900000052e+01
2.943028228199999763e+00,-1.632335507299999833e+01,0.000000000000000000e+00,1.632335507299999833e+01,-2.183572722899999974e+01,0.000000000000000000e+00,2.183572722899999974e+01
2.963048148099999946e+00,-1.606998440699999975e+01,0.000000000000000000e+00,1.606998440699999975e+01,-2.117046954399999947e+01,0.000000000000000000e+00,2.117046954399999947e+01
2.983068068099999692e+00,-1.579143051700000022e+01,0.000000000000000000e+00,1.579143051700000022e+01,-2.051514570899999867e+01,0.000000000000000000e+00,2.051514570899999867e+01
3.003087987999999875e+00,-1.558852433200000043e+01,0.000000000000000000e+00,1.558852433200000043e+01,-1.980620392399999830e+01,0.000000000000000000e+00,1.980620392399999830e+01
3.023107907900000058e+00,-1.530591601499999932e+01,0.000000000000000000e+00,1.530591601499999932e+01,-1.957781362200000075e+01,0.000000000000000000e+00,1.957781362200000075e+01
3.043127827800000240e+00,-1.528589685000000031e+01,0.000000000000000000e+00,1.528589685000000031e+01,-1.946085825200000130e+01,0.000000000000000000e+00,1.946085825200000130e+01
3.063147747699999979e+00,-1.534017492699999963e+01,0.000000000000000000e+00,1.534017492699999963e+01,-1.914389489399999889e+01,0.000000000000000000e+00,1.914389489399999889e+01
3.083167667699999726e+00,-1.532542673800000088e+01,0.000000000000000000e+00,1.532542673800000088e+01,-1.892931640999999843e+01,0.000000000000000000e+00,1.892931640999999843e+01
3.103187587599999908e+00,-1.549117530400000042e+01,0.000000000000000000e+00,1.549117530400000042e+01,-1.902092079199999830e+01,0.000000000000000000e+00,1.902092079199999830e+01
3.123207507500000091e+00,-1.572497290299999939e+01,0.000000000000000000e+00,1.572497290299999939e+01,-1.894482542200000097e+01,0.000000000000000000e+00,1.894482542200000097e+01
3.143227427400000273e+00,-1.588821468499999945e+01,0.000000000000000000e+00,1.588821468499999945e+01,-1.887798608499999986e+01,0.000000000000000000e+00,1.887798608499999986e+01
3.163247347300000012e+00,-1.603398213599999877e+01,0.000000000000000000e+00,1.603398213599999877e+01,-1.877836280600000052e+01,0.000000000000000000e+00,1.877836280600000052e+01
3.183267267300000203e+00,-1.613588386200000002e+01,0.000000000000000000e+00,1.613588386200000002e+01,-1.858174469300000098e+01,0.000000000000000000e+00,1.858174469300000098e+01
3.203287187199999941e+00,-1.613332579000000067e+01,0.000000000000000000e+00,1.613332579000000067e+01,-1.849912188200000074e+01,0.000000000000000000e+00,1.849912188200000074e+01
