freq_GHz,S21_dB,S31_dB
1.000000000000000048e-04,-8.262675482800000282e+01,-7.754426252099999317e+01
2.011991992000000326e-02,-8.703569512699999677e+01,-9.080117103899999620e+01
4.013983984000000366e-02,-1.046557033200000006e+02,-9.789441832900000406e+01
6.015975976000000058e-02,-9.028790182500000583e+01,-9.378425946199999430e+01
8.017967968000000445e-02,-1.121437618199999946e+02,-9.781020773500000587e+01
1.001995995999999944e-01,-9.375058626199999878e+01,-9.605075799099999756e+01
1.202195195199999983e-01,-1.119206928600000026e+02,-9.780861013599999865e+01
1.402394394400000022e-01,-9.032257136900000205e+01,-9.823867400199999622e+01
1.602593593600000199e-01,-9.024914962900000148e+01,-8.935272187200000360e+01
1.802792792800000099e-01,-9.385971538100000089e+01,-1.021812311700000038e+02
2.002991991999999999e-01,-1.003156176899999963e+02,-9.874017624600000431e+01
2.203191191200000176e-01,-9.242545114099999637e+01,-1.012094365399999987e+02
2.403390390399999799e-01,-9.442314697400000512e+01,-1.004773883000000012e+02
2.603589589599999976e-01,-9.731567071400000657e+01,-9.938950329700000452e+01
2.803788788800000154e-01,-9.259690903800000683e+01,-9.881742829300000608e+01
3.003987988000000331e-01,-9.720375067499999489e+01,-9.151150546099999872e+01
3.204187187200000508e-01,-9.927015478900000289e+01,-9.662048100900000236e+01
3.404386386400000131e-01,-9.217947725700000206e+01,-8.681452204500000391e+01
3.604585585599999753e-01,-9.193817016600000613e+01,-9.191989297199999953e+01
3.804784784799999930e-01,-9.020926747500000431e+01,-9.696568603100000416e+01
4.004983983999999553e-01,-9.539930970100000707e+01,-8.942627005699999643e+01
4.205183183199999730e-01,-1.004769738300000057e+02,-8.575847424299999489e+01
4.405382382399999908e-01,-8.624396228499999495e+01,-9.649896222399999601e+01
4.605581581600000085e-01,-9.702647457400000519e+01,-8.884651480099999787e+01
4.805780780799999707e-01,-9.302879069499999787e+01,-9.421271285100000625e+01
5.005979980000000440e-01,-9.331694969500000525e+01,-8.723213846500000557e+01
5.206179179200000062e-01,-9.382833893199999409e+01,-1.123582067899999970e+02
5.406378378400000795e-01,-1.025129235299999948e+02,-9.512635542399999622e+01
5.606577577600000417e-01,-8.955958189599999741e+01,-9.577062438500000496e+01
5.806776776799998929e-01,-8.467108599200000185e+01,-8.690568002999999919e+01
6.006975976000000772e-01,-8.669471122500000604e+01,-1.004286681699999946e+02
6.207175175199999284e-01,-8.368538855200000626e+01,-9.945977709199999595e+01
6.407374374400001127e-01,-8.548163167399999907e+01,-8.999522694799999556e+01
6.607573573599999639e-01,-8.467311446099999728e+01,-9.793890695800000401e+01
6.807772772799999261e-01,-8.272274895900000047e+01,-7.836450983199999598e+01
