freq_GHz,S21_dB,S31_dB
1.000000000000000048e-04,-8.450436269200000083e+01,-8.469528469600000165e+01
2.011991992000000326e-02,-9.299207321400000126e+01,-1.013534054699999984e+02
4.013983984000000366e-02,-9.432419980599999576e+01,-8.635841725100000588e+01
6.015975976000000058e-02,-9.208258879500000660e+01,-9.500986998899999492e+01
8.017967968000000445e-02,-1.022480613700000021e+02,-9.293778282700000659e+01
1.001995995999999944e-01,-1.003525194500000026e+02,-9.865460409799999297e+01
1.202195195199999983e-01,-9.122846801999999400e+01,-9.098399670400000616e+01
1.402394394400000022e-01,-9.764641319800000474e+01,-9.459139610100000084e+01
1.602593593600000199e-01,-9.062968055899999342e+01,-9.717353822799999818e+01
1.802792792800000099e-01,-9.426031028500000275e+01,-9.656983855900000435e+01
2.002991991999999999e-01,-9.853366273000000319e+01,-9.398982200700000078e+01
2.203191191200000176e-01,-9.142485804099999314e+01,-9.954132812400000319e+01
2.403390390399999799e-01,-9.185331520100000091e+01,-8.989721175399999709e+01
2.603589589599999976e-01,-9.744077478900000244e+01,-9.858537920400000587e+01
2.803788788800000154e-01,-9.835570892900000217e+01,-8.618812443000000201e+01
3.003987988000000331e-01,-9.960221275000000674e+01,-9.597800864399999909e+01
3.204187187200000508e-01,-1.000628530900000044e+02,-9.209219727900000407e+01
3.404386386400000131e-01,-9.633432547300000692e+01,-9.435114109100000235e+01
3.604585585599999753e-01,-9.623855426500000476e+01,-9.388326369000000682e+01
3.804784784799999930e-01,-9.889314268500000082e+01,-9.829739880699999333e+01
4.004983983999999553e-01,-8.722312855299999512e+01,-9.201867525599999453e+01
4.205183183199999730e-01,-8.605562432199999989e+01,-8.964794178399999680e+01
4.405382382399999908e-01,-8.512683598399999596e+01,-8.865398758199999918e+01
4.605581581600000085e-01,-1.066124177599999996e+02,-9.680275526699999489e+01
4.805780780799999707e-01,-9.287960830699999804e+01,-8.998265303200000176e+01
5.005979980000000440e-01,-9.119274692000000471e+01,-9.373936582899999337e+01
5.206179179200000062e-01,-9.209397652200000550e+01,-9.513213373600000011e+01
5.406378378400000795e-01,-9.065707335800000521e+01,-8.771764585799999736e+01
5.606577577600000417e-01,-9.037869143400000382e+01,-8.677929455599999642e+01
5.806776776799998929e-01,-8.408753221999999994e+01,-8.261732138000000703e+01
6.006975976000000772e-01,-8.658847010300000591e+01,-8.238867917800000384e+01
6.207175175199999284e-01,-8.284381533600000580e+01,-8.593815987399999301e+01
6.407374374400001127e-01,-9.393353395100000114e+01,-8.217365133900000274e+01
6.607573573599999639e-01,-7.707828000700000359e+01,-7.871551737500000456e+01
6.807772772799999261e-01,-7.367944711100000177e+01,-7.464199110100000212e+01
7.007971971999999994e-01,-7.962340600999999651e+01,-7.397468922999999563e+01
7.208171171199999616e-01,-7.525058158900000649e+01,-7.596342627999999308e+01
7.408370370399999238e-01,-7.581851981699999499e+01,-8.798530082499999594e+01
7.608569569599999971e-01,-7.581810825300000545e+01,-8.095109774899999877e+01
7.808768768799999593e-01,-7.593073285900000258e+01,-7.285298729699999853e+01
8.008967967999999216e-01,-6.487468805800000382e+01,-7.461150938199999416e+01
8.209167167199999948e-01,-6.365846603600000009e+01,-7.004507126800000094e+01
8.409366366399999571e-01,-5.979272061599999688e+01,-6.639917136100000050e+01
8.609565565599999193e-01,-5.859729499299999844e+01,-6.409231409800000279e+01
8.809764764799999925e-01,-5.930968725400000352e+01,-6.406120402400000557e+01
9.009963963999999548e-01,-6.071808271399999768e+01,-6.482777316400000700e+01
9.210163163200000280e-01,-6.132861253400000123e+01,-7.217802156999999852e+01
9.410362362399999903e-01,-5.932658600799999959e+01,-7.730656945100000144e+01
9.610561561599999525e-01,-5.850163053100000354e+01,-7.263580834600000458e+01
9.810760760800000257e-01,-5.712847316199999881e+01,-6.706728495999999495e+01
