freq_GHz,S21_dB,S31_dB
1.000000000000000048e-04,-8.967768997999999669e+01,-8.364473862699999529e+01
2.011991992000000326e-02,-9.324297721799999294e+01,-8.819960095599999761e+01
4.013983984000000366e-02,-1.036695921799999951e+02,-9.753537090800000442e+01
6.015975976000000058e-02,-9.158735727100000190e+01,-9.517689086000000032e+01
8.017967968000000445e-02,-1.079741952899999973e+02,-9.414131693100000575e+01
1.001995995999999944e-01,-9.220185240499999679e+01,-1.058225228900000019e+02
1.202195195199999983e-01,-9.475736694600000476e+01,-1.014945353500000067e+02
1.402394394400000022e-01,-9.821235348800000509e+01,-9.956018555100000356e+01
1.602593593600000199e-01,-9.463511490999999864e+01,-9.855514245400000561e+01
1.802792792800000099e-01,-9.160335191699999768e+01,-9.511816145400000266e+01
2.002991991999999999e-01,-9.159515280899999823e+01,-9.347937183400000549e+01
2.203191191200000176e-01,-1.094298021400000067e+02,-1.052282815300000038e+02
2.403390390399999799e-01,-9.130433670099999688e+01,-9.829838426199999901e+01
2.603589589599999976e-01,-9.463243378800000016e+01,-9.353019799499999465e+01
2.803788788800000154e-01,-9.444911054600000000e+01,-9.699528097900000034e+01
3.003987988000000331e-01,-9.047350164399999528e+01,-9.198505993099999500e+01
3.204187187200000508e-01,-9.353108221200000116e+01,-9.776731316299999719e+01
3.404386386400000131e-01,-9.581905065899999840e+01,-1.084900276999999988e+02
3.604585585599999753e-01,-9.929045930200000214e+01,-9.755496958499999494e+01
3.804784784799999930e-01,-8.845900994699999842e+01,-9.051766554300000678e+01
4.004983983999999553e-01,-9.047503394000000299e+01,-9.628666244900000493e+01
4.205183183199999730e-01,-8.875716467399999487e+01,-9.263224692500000401e+01
4.405382382399999908e-01,-8.579468656999999610e+01,-9.570406506000000491e+01
4.605581581600000085e-01,-9.577221981499999970e+01,-9.224984954900000389e+01
4.805780780799999707e-01,-9.203915689599999439e+01,-1.202659928900000068e+02
5.005979980000000440e-01,-8.656080901900000413e+01,-9.046187993799999560e+01
5.206179179200000062e-01,-1.004684565900000024e+02,-9.159409111499999767e+01
5.406378378400000795e-01,-8.963931635199999448e+01,-9.392387183300000686e+01
5.606577577600000417e-01,-8.243979715800000463e+01,-9.115399442599999702e+01
5.806776776799998929e-01,-8.938449990899999875e+01,-8.512440680400000304e+01
6.006975976000000772e-01,-8.557572422900000220e+01,-8.886630203199999301e+01
6.207175175199999284e-01,-8.490351352400000451e+01,-9.768430646900000625e+01
6.407374374400001127e-01,-8.552033336300000599e+01,-8.715257661200000427e+01
6.607573573599999639e-01,-8.044754746499999953e+01,-8.616300674199999321e+01
6.807772772799999261e-01,-8.013995754500000146e+01,-8.471897629299999721e+01
7.007971971999999994e-01,-7.386084107300000312e+01,-8.470471271300000637e+01
7.208171171199999616e-01,-7.923294707600000208e+01,-8.040365339299999903e+01
7.408370370399999238e-01,-8.513737577800000622e+01,-7.888005484999999339e+01
7.608569569599999971e-01,-8.075599818000000596e+01,-8.276883434399999828e+01
7.808768768799999593e-01,-7.445376329399999804e+01,-7.691033512399999950e+01
8.008967967999999216e-01,-7.768421102800000710e+01,-6.943075712200000282e+01
8.209167167199999948e-01,-6.649160464000000559e+01,-6.920221766900000659e+01
8.409366366399999571e-01,-6.443663956199999632e+01,-6.866932264899999439e+01
8.609565565599999193e-01,-6.306274378799999880e+01,-6.120370368199999689e+01
8.809764764799999925e-01,-6.508244357200000252e+01,-6.209489363499999826e+01
9.009963963999999548e-01,-6.354066337500000117e+01,-6.293786666100000105e+01
9.210163163200000280e-01,-6.599677808299999526e+01,-6.721231413799999643e+01
9.410362362399999903e-01,-6.763968850300000213e+01,-6.399870815199999896e+01
9.610561561599999525e-01,-6.561968013000000610e+01,-6.116323739199999920e+01
9.810760760800000257e-01,-6.246922193500000020e+01,-5.955613370300000042e+01
1.001095996000000099e+00,-6.180268490800000336e+01,-6.070656798000000265e+01
1.021115915900000060e+00,-6.108340266599999779e+01,-6.425442083500000479e+01
1.041135835800000020e+00,-6.091147482899999943e+01,-6.566839763900000548e+01
1.061155755799999989e+00,-5.942388577599999877e+01,-6.468271034800000052e+01
1.081175675699999950e+00,-6.135589252100000124e+01,-6.265358347800000161e+01
1.101195595599999910e+00,-5.949145597199999713e+01,-6.395241365700000102e+01
1.121215515500000093e+00,-5.751404941300000218e+01,-6.298086238300000161e+01
1.141235435400000053e+00,-6.020575773600000247e+01,-6.727474703199999340e+01
1.161255355400000022e+00,-6.091416446800000273e+01,-6.307732848700000261e+01
1.181275275299999983e+00,-5.930658676000000185e+01,-6.123816059100000331e+01
1.201295195199999943e+00,-5.858106644099999727e+01,-5.874066436399999702e+01
1.221315115099999904e+00,-5.639142426299999755e+01,-5.572311628599999977e+01
1.241335035000000087e+00,-5.672393863199999942e+01,-5.290840627499999727e+01
1.261354955000000055e+00,-6.671774789100000191e+01,-5.256985116300000271e+01
1.281374874900000016e+00,-5.784639554000000317e+01,-5.228961830099999730e+01
1.301394794799999977e+00,-5.406075005900000008e+01,-5.209425110800000169e+01
1.321414714699999937e+00,-5.212887050700000202e+01,-4.869320594999999940e+01
1.341434634599999898e+00,-5.253072027599999672e+01,-4.743045234499999907e+01
1.361454554599999867e+00,-5.115957380599999738e+01,-4.805642348700000355e+01
1.381474474500000049e+00,-5.344123812899999848e+01,-4.897954389400000252e+01
1.401494394400000010e+00,-5.878076467399999672e+01,-4.888930064000000186e+01
1.421514314299999970e+00,-5.667124870899999678e+01,-5.059852246999999892e+01
1.441534234200000153e+00,-5.314175085899999829e+01,-5.055118114799999773e+01
1.461554154200000122e+00,-5.188317029299999916e+01,-5.273166383899999943e+01
1.481574074099999860e+00,-5.706677962999999920e+01,-5.732471843700000136e+01
1.501593994000000043e+00,-4.322700016200000306e+01,-5.363249246899999889e+01
1.521613913900000004e+00,-3.834037235699999968e+01,-4.877282331800000037e+01
1.541633833799999964e+00,-3.506508833899999900e+01,-5.004547776700000128e+01
1.561653753799999933e+00,-3.326656649000000243e+01,-4.833230300799999668e+01
1.581673673700000116e+00,-3.384431334100000299e+01,-4.467851362199999699e+01
1.601693593599999854e+00,-3.094045645299999947e+01,-4.406519298500000303e+01
1.621713513500000037e+00,-2.986106964700000077e+01,-3.893354002499999922e+01
1.641733433399999997e+00,-2.864095251599999870e+01,-3.864483141200000205e+01
1.661753353400000188e+00,-2.728970928500000070e+01,-3.595701945100000074e+01
1.681773273299999927e+00,-2.638227610899999931e+01,-3.496181946600000146e+01
1.701793193200000109e+00,-2.534565573500000113e+01,-3.463610557999999884e+01
1.721813113099999848e+00,-2.487763187299999856e+01,-3.315976416800000237e+01
1.741833033000000031e+00,-2.429400736799999905e+01,-3.339849691700000278e+01
1.761852952999999999e+00,-2.412266885800000082e+01,-3.510444104300000134e+01
1.781872872900000182e+00,-2.396688570999999968e+01,-3.406447545300000002e+01
1.801892792799999921e+00,-2.342544746800000155e+01,-3.444584527199999968e+01
1.821912712700000103e+00,-2.273004733100000152e+01,-3.648841124399999813e+01
1.841932632599999842e+00,-2.162353787900000057e+01,-3.735251192199999792e+01
