freq_GHz,S21_dB,S31_dB
1.000000000000000048e-04,-8.071438094299999477e+01,-8.416007358299999908e+01
2.011991992000000326e-02,-8.866850350400000025e+01,-1.002913104999999945e+02
4.013983984000000366e-02,-9.838850032700000270e+01,-9.792001955700000337e+01
6.015975976000000058e-02,-1.080875758300000058e+02,-8.926313858400000356e+01
8.017967968000000445e-02,-9.725085500900000568e+01,-1.026632112599999971e+02
1.001995995999999944e-01,-9.124406018400000562e+01,-9.810786869599999704e+01
1.202195195199999983e-01,-8.629741236300000651e+01,-9.356772620399999596e+01
1.402394394400000022e-01,-1.002240473300000048e+02,-1.100188672700000012e+02
1.602593593600000199e-01,-9.589749391799999501e+01,-9.360816696300000217e+01
1.802792792800000099e-01,-8.993577763000000402e+01,-9.636774785500000462e+01
2.002991991999999999e-01,-9.458346878800000468e+01,-9.031491241899999523e+01
2.203191191200000176e-01,-9.790401787599999750e+01,-1.009877041299999973e+02
2.403390390399999799e-01,-9.512116376699999876e+01,-9.239115581699999780e+01
2.603589589599999976e-01,-9.981423863000000551e+01,-1.020204706399999992e+02
2.803788788800000154e-01,-9.277177981799999884e+01,-1.016977254800000026e+02
3.003987988000000331e-01,-9.867945314099999621e+01,-9.932773164399999644e+01
3.204187187200000508e-01,-1.035948377999999934e+02,-1.112434442499999960e+02
3.404386386400000131e-01,-9.384060704600000236e+01,-9.540205802399999868e+01
3.604585585599999753e-01,-9.221888220499999989e+01,-8.852588920200000189e+01
3.804784784799999930e-01,-9.464114396200000101e+01,-9.241640409699999736e+01
4.004983983999999553e-01,-9.443828451599999596e+01,-9.208163287399999319e+01
4.205183183199999730e-01,-9.129004179700000066e+01,-9.121094994199999917e+01
4.405382382399999908e-01,-8.489694201000000362e+01,-9.064852166400000044e+01
4.605581581600000085e-01,-9.300768302199999482e+01,-1.031921351499999986e+02
4.805780780799999707e-01,-8.863162309899999514e+01,-1.056166108500000007e+02
5.005979980000000440e-01,-9.077356661599999654e+01,-8.425373314899999855e+01
5.206179179200000062e-01,-8.946328298699999948e+01,-1.001995911599999971e+02
5.406378378400000795e-01,-9.356262990899999465e+01,-1.061071024799999947e+02
5.606577577600000417e-01,-9.349532847999999774e+01,-8.488832123599999591e+01
5.806776776799998929e-01,-9.571876579300000287e+01,-8.717949651799999344e+01
6.006975976000000772e-01,-9.340731780800000195e+01,-9.021852315300000669e+01
6.207175175199999284e-01,-8.957270745900000009e+01,-8.769734903299999473e+01
6.407374374400001127e-01,-8.921828268000000151e+01,-9.002260255000000200e+01
6.607573573599999639e-01,-7.749908862499999884e+01,-8.723660946699999386e+01
6.807772772799999261e-01,-7.939343945199999553e+01,-8.192279872299999965e+01
7.007971971999999994e-01,-7.385742712600000459e+01,-8.233881718899999669e+01
7.208171171199999616e-01,-7.947899121400000411e+01,-8.356536549599999830e+01
7.408370370399999238e-01,-8.678149991799999441e+01,-8.210542614300000253e+01
7.608569569599999971e-01,-8.003320144500000310e+01,-7.849123883400000068e+01
7.808768768799999593e-01,-7.594417983399999628e+01,-7.717512604200000226e+01
8.008967967999999216e-01,-7.565715476500000136e+01,-6.901819971599999803e+01
8.209167167199999948e-01,-6.650808038300000646e+01,-6.882629552000000217e+01
8.409366366399999571e-01,-6.434905843800000014e+01,-6.764733113600000536e+01
8.609565565599999193e-01,-6.349706329600000032e+01,-6.121202354700000114e+01
8.809764764799999925e-01,-6.549839038300000027e+01,-6.246453562800000014e+01
