freq_GHz,S21_dB,S31_dB
1.000000000000000048e-04,-7.994224440600000037e+01,-7.318551773699999785e+01
2.011991992000000326e-02,-9.369891768200000115e+01,-8.540297216199999752e+01
4.013983984000000366e-02,-9.705735469200000409e+01,-9.666143708200000617e+01
6.015975976000000058e-02,-9.007125573599999768e+01,-9.291231926400000418e+01
8.017967968000000445e-02,-9.263318758500000172e+01,-9.409529887899999778e+01
1.001995995999999944e-01,-9.269801443299999733e+01,-9.320348966699999949e+01
1.202195195199999983e-01,-9.127375028999999529e+01,-1.091436770699999954e+02
1.402394394400000022e-01,-9.630710123699999770e+01,-9.415822032900000238e+01
1.602593593600000199e-01,-1.037517803599999979e+02,-9.877308051900000407e+01
1.802792792800000099e-01,-9.558012016200000005e+01,-9.451764514100000270e+01
2.002991991999999999e-01,-9.241936519200000077e+01,-9.498338336499999457e+01
2.203191191200000176e-01,-9.294851517600000079e+01,-9.864743326400000001e+01
2.403390390399999799e-01,-9.769724186499999519e+01,-1.043609501300000062e+02
2.603589589599999976e-01,-9.428271651199999326e+01,-9.542757234399999788e+01
2.803788788800000154e-01,-9.350755193800000598e+01,-8.804377203800000018e+01
3.003987988000000331e-01,-9.909543984500000136e+01,-1.006856323899999950e+02
3.204187187200000508e-01,-1.018043947299999985e+02,-9.617681811299999595e+01
3.404386386400000131e-01,-9.182846485199999620e+01,-8.561177754599999901e+01
3.604585585599999753e-01,-9.086142409400000020e+01,-9.664778806500000030e+01
3.804784784799999930e-01,-8.916914554199999543e+01,-9.070190926099999729e+01
4.004983983999999553e-01,-9.036726475199999697e+01,-8.250281549800000391e+01
4.205183183199999730e-01,-8.630632695699999601e+01,-8.506520093199999621e+01
4.405382382399999908e-01,-9.332001196500000617e+01,-8.769489414500000635e+01
4.605581581600000085e-01,-9.393876375499999654e+01,-9.680379121900000428e+01
4.805780780799999707e-01,-1.045315940299999937e+02,-8.995428427599999566e+01
5.005979980000000440e-01,-8.855755375900000104e+01,-8.838748743899999738e+01
5.206179179200000062e-01,-9.362137106699999833e+01,-8.583060632500000509e+01
5.406378378400000795e-01,-9.602600320899999531e+01,-8.901450162999999804e+01
5.606577577600000417e-01,-9.112462884900000404e+01,-8.649618427199999360e+01
5.806776776799998929e-01,-8.420253424300000233e+01,-8.752627905200000669e+01
6.006975976000000772e-01,-8.862925793099999794e+01,-8.213682272299999454e+01
6.207175175199999284e-01,-8.494874886899999922e+01,-7.740586937300000159e+01
6.407374374400001127e-01,-8.331067328599999655e+01,-7.150569852700000695e+01
6.607573573599999639e-01,-7.924054648400000644e+01,-6.790024266000000353e+01
6.807772772799999261e-01,-7.814180405400000495e+01,-6.681850710700000207e+01
7.007971971999999994e-01,-8.784514914099999316e+01,-6.630708787899999379e+01
7.208171171199999616e-01,-7.601460397099999966e+01,-6.671954804799999295e+01
7.408370370399999238e-01,-8.242489481299999454e+01,-6.841553260499999567e+01
7.608569569599999971e-01,-7.755350740400000120e+01,-6.883823335399999621e+01
7.808768768799999593e-01,-8.489079876700000682e+01,-6.535816591299999345e+01
8.008967967999999216e-01,-6.836305870600000389e+01,-6.254782803900000232e+01
8.209167167199999948e-01,-6.630857233499999381e+01,-6.011289059199999940e+01
8.409366366399999571e-01,-6.389671158499999848e+01,-5.904946539899999891e+01
8.609565565599999193e-01,-6.111040801400000078e+01,-5.890232495899999776e+01
8.809764764799999925e-01,-6.047786815999999988e+01,-6.019741491100000275e+01
9.009963963999999548e-01,-6.086101231500000353e+01,-6.273107563300000322e+01
9.210163163200000280e-01,-6.221338663899999943e+01,-6.628144320600000583e+01
9.410362362399999903e-01,-6.235889233599999670e+01,-6.851656359899999416e+01
9.610561561599999525e-01,-6.237233775600000030e+01,-6.747219867799999804e+01
9.810760760800000257e-01,-6.197036769000000334e+01,-6.965210717700000487e+01
1.001095996000000099e+00,-6.143885829399999920e+01,-6.830676877700000205e+01
1.021115915900000060e+00,-6.400481905499999868e+01,-6.376567314799999764e+01
1.041135835800000020e+00,-6.446401850899999886e+01,-6.561545344499999999e+01
1.061155755799999989e+00,-6.510529857900000650e+01,-6.407661578799999802e+01
1.081175675699999950e+00,-6.506033890700000200e+01,-6.457496905099999651e+01
1.101195595599999910e+00,-6.450862336000000141e+01,-6.249929700500000251e+01
1.121215515500000093e+00,-6.498948627400000078e+01,-6.213296928599999802e+01
1.141235435400000053e+00,-6.827780825000000675e+01,-6.317335101999999836e+01
1.161255355400000022e+00,-6.360991320200000132e+01,-6.190425551399999904e+01
1.181275275299999983e+00,-6.472949414800000056e+01,-6.464734026700000413e+01
1.201295195199999943e+00,-6.725028063099999542e+01,-6.905250327699999957e+01
1.221315115099999904e+00,-6.492132517199999597e+01,-6.820764583000000414e+01
1.241335035000000087e+00,-6.046130697699999956e+01,-6.476266041600000278e+01
1.261354955000000055e+00,-5.872173721400000090e+01,-6.544982036300000061e+01
1.281374874900000016e+00,-5.622808507900000308e+01,-6.564906448499999669e+01
1.301394794799999977e+00,-5.533611802499999754e+01,-6.619160288499999467e+01
1.321414714699999937e+00,-5.316309689199999866e+01,-6.245467505799999941e+01
1.341434634599999898e+00,-5.150177587200000318e+01,-5.732059367600000144e+01
1.361454554599999867e+00,-5.068570727099999829e+01,-5.736380693899999983e+01
1.381474474500000049e+00,-4.966759414300000230e+01,-5.366179259900000176e+01
1.401494394400000010e+00,-4.953258507400000354e+01,-5.419003043499999706e+01
1.421514314299999970e+00,-4.997455174499999941e+01,-5.484443485599999946e+01
1.441534234200000153e+00,-5.013722225400000099e+01,-5.510150996099999787e+01
1.461554154200000122e+00,-5.121507426299999821e+01,-5.281885565500000013e+01
1.481574074099999860e+00,-5.205777862200000072e+01,-5.166200251600000115e+01
1.501593994000000043e+00,-5.196223973499999715e+01,-4.946987548799999956e+01
1.521613913900000004e+00,-5.041478284499999774e+01,-4.943688911800000341e+01
1.541633833799999964e+00,-4.997292616200000026e+01,-4.887765275600000336e+01
1.561653753799999933e+00,-4.868405147800000066e+01,-4.992403501599999771e+01
1.581673673700000116e+00,-4.885370432999999935e+01,-4.759003471199999780e+01
1.601693593599999854e+00,-4.799930005499999908e+01,-4.790111469099999653e+01
