freq_GHz,S21_dB,S31_dB
1.000000000000000048e-04,-8.492868058000000531e+01,-7.133019930300000055e+01
2.011991992000000326e-02,-9.541068131400000141e+01,-9.230712655400000699e+01
4.013983984000000366e-02,-8.735577950600000463e+01,-1.000035232799999960e+02
6.015975976000000058e-02,-1.006946492999999947e+02,-1.067422387700000002e+02
8.017967968000000445e-02,-9.111655234600000597e+01,-9.251972656700000641e+01
1.001995995999999944e-01,-9.984408135600000378e+01,-9.306695354599999348e+01
1.202195195199999983e-01,-9.820312063800000146e+01,-9.439673120000000495e+01
1.402394394400000022e-01,-1.000855999300000008e+02,-9.188868037500000696e+01
1.602593593600000199e-01,-9.087271396699999571e+01,-9.324727146499999719e+01
1.802792792800000099e-01,-9.926369263499999818e+01,-9.419632515099999637e+01
2.002991991999999999e-01,-1.048475570899999951e+02,-9.856003293300000223e+01
2.203191191200000176e-01,-9.752228283499999861e+01,-9.989109889499999895e+01
2.403390390399999799e-01,-9.765301571099999478e+01,-1.055420063800000037e+02
2.603589589599999976e-01,-8.785869396299999323e+01,-9.776475163899999643e+01
2.803788788800000154e-01,-9.421781729399999961e+01,-9.348724967299999378e+01
3.003987988000000331e-01,-1.036864479599999953e+02,-8.817059923099999708e+01
3.204187187200000508e-01,-9.597689291599999706e+01,-9.590025151400000425e+01
3.404386386400000131e-01,-9.480226921800000639e+01,-9.475659804999999380e+01
3.604585585599999753e-01,-9.329593538299999977e+01,-9.734885304899999880e+01
3.804784784799999930e-01,-9.828771863000000053e+01,-9.583409496800000227e+01
4.004983983999999553e-01,-8.652695498600000690e+01,-8.431348406099999693e+01
4.205183183199999730e-01,-8.599563429799999881e+01,-8.070373342499999580e+01
4.405382382399999908e-01,-8.554230998600000646e+01,-9.069073969199999397e+01
4.605581581600000085e-01,-9.613232660799999962e+01,-8.551233255799999711e+01
4.805780780799999707e-01,-9.016899306599999875e+01,-9.364303227499999593e+01
5.005979980000000440e-01,-9.938648113099999648e+01,-8.949467846800000359e+01
5.206179179200000062e-01,-8.906158249800000704e+01,-8.483379636600000140e+01
5.406378378400000795e-01,-8.471909019800000351e+01,-8.563575281800000027e+01
5.606577577600000417e-01,-9.118558909300000437e+01,-8.505745330700000295e+01
5.806776776799998929e-01,-8.558912234999999669e+01,-8.167447849299999518e+01
6.006975976000000772e-01,-8.425224544399999616e+01,-7.845865510100000506e+01
6.207175175199999284e-01,-8.901450272200000313e+01,-7.635350189300000068e+01
6.407374374400001127e-01,-8.040547383599999876e+01,-7.212502019400000108e+01
6.607573573599999639e-01,-7.753112461700000324e+01,-7.053616238300000418e+01
6.807772772799999261e-01,-7.694478176600000552e+01,-6.866606115800000509e+01
7.007971971999999994e-01,-8.743945236899999429e+01,-6.667831518299999516e+01
7.208171171199999616e-01,-7.180001170799999954e+01,-6.812779609300000061e+01
7.408370370399999238e-01,-7.422450723599999378e+01,-7.021283271100000434e+01
7.608569569599999971e-01,-6.842489850299999432e+01,-6.886313461500000699e+01
7.808768768799999593e-01,-6.763263860200000011e+01,-6.410282124699999429e+01
8.008967967999999216e-01,-5.964337903100000204e+01,-6.109361518499999733e+01
8.209167167199999948e-01,-5.887221880399999918e+01,-5.852732215799999693e+01
8.409366366399999571e-01,-5.820352249999999827e+01,-5.737626013900000288e+01
8.609565565599999193e-01,-5.564634399700000245e+01,-5.700738702499999988e+01
8.809764764799999925e-01,-5.611282201800000280e+01,-5.853780190199999822e+01
9.009963963999999548e-01,-5.703546728500000285e+01,-6.335172555599999811e+01
9.210163163200000280e-01,-5.847482180499999771e+01,-6.500499323299999332e+01
9.410362362399999903e-01,-5.812146615700000041e+01,-6.395194683500000110e+01
9.610561561599999525e-01,-5.898042295100000132e+01,-6.438998239800000079e+01
9.810760760800000257e-01,-5.960026255799999717e+01,-6.773533083200000249e+01
1.001095996000000099e+00,-5.967005432199999859e+01,-6.735999302499999430e+01
1.021115915900000060e+00,-6.265638262499999911e+01,-6.388065365300000309e+01
1.041135835800000020e+00,-6.516205014000000517e+01,-6.653524039399999879e+01
1.061155755799999989e+00,-6.741681215500000235e+01,-6.556165158400000337e+01
1.081175675699999950e+00,-6.973145884500000591e+01,-6.457228736099999367e+01
1.101195595599999910e+00,-6.862323259900000494e+01,-6.295488959099999704e+01
1.121215515500000093e+00,-6.573638799699999424e+01,-6.199596447500000096e+01
1.141235435400000053e+00,-6.684784347199999388e+01,-6.272890915699999681e+01
1.161255355400000022e+00,-6.575050759299999470e+01,-6.258057399999999859e+01
1.181275275299999983e+00,-6.478618756900000619e+01,-6.264055292399999786e+01
1.201295195199999943e+00,-6.510552887199999361e+01,-6.324413046800000160e+01
1.221315115099999904e+00,-6.600385978500000306e+01,-6.509449987399999316e+01
1.241335035000000087e+00,-6.251196396099999930e+01,-6.687402559699999927e+01
1.261354955000000055e+00,-6.042654781899999961e+01,-6.976165267800000436e+01
1.281374874900000016e+00,-5.826104840699999698e+01,-7.248921939900000666e+01
1.301394794799999977e+00,-5.590764200400000306e+01,-7.080595110000000147e+01
1.321414714699999937e+00,-5.336168916399999773e+01,-6.455266994999999497e+01
1.341434634599999898e+00,-5.254281663799999791e+01,-5.987323377300000260e+01
1.361454554599999867e+00,-5.132354311400000313e+01,-5.683869270900000004e+01
1.381474474500000049e+00,-5.123260529499999905e+01,-5.387101005699999945e+01
1.401494394400000010e+00,-5.144979594699999836e+01,-5.325432927100000313e+01
1.421514314299999970e+00,-5.272176303900000249e+01,-5.472440800700000096e+01
1.441534234200000153e+00,-5.261194945500000131e+01,-5.376900788300000045e+01
1.461554154200000122e+00,-5.313716819300000083e+01,-5.234607518499999657e+01
1.481574074099999860e+00,-5.190391680100000116e+01,-5.125190370899999692e+01
1.501593994000000043e+00,-5.206865160600000308e+01,-5.059047676699999840e+01
1.521613913900000004e+00,-5.146495967500000290e+01,-4.805668912000000148e+01
1.541633833799999964e+00,-5.053251206899999914e+01,-4.879058365899999927e+01
1.561653753799999933e+00,-4.928115297000000083e+01,-4.973051943499999794e+01
1.581673673700000116e+00,-5.167462668900000011e+01,-4.570696058699999753e+01
