freq_GHz,S21_dB,S31_dB
1.000000000000000048e-04,-9.635064601999999923e+01,-7.884863027599999441e+01
2.011991992000000326e-02,-9.220395864399999653e+01,-8.853430108099999529e+01
4.013983984000000366e-02,-9.209877954099999897e+01,-9.568378232199999900e+01
6.015975976000000058e-02,-9.861350398300000109e+01,-8.854294698600000402e+01
8.017967968000000445e-02,-9.582153404400000341e+01,-9.399495201099999520e+01
1.001995995999999944e-01,-9.999158760599999596e+01,-9.408359095400000172e+01
1.202195195199999983e-01,-9.158030921900000010e+01,-9.960833243000000436e+01
1.402394394400000022e-01,-9.370445830200000614e+01,-9.421920639500000050e+01
1.602593593600000199e-01,-9.286488484100000562e+01,-1.050212647799999957e+02
1.802792792800000099e-01,-1.051191094200000009e+02,-9.196128591100000449e+01
2.002991991999999999e-01,-1.066547355499999981e+02,-9.568385071400000186e+01
2.203191191200000176e-01,-9.885501782599999387e+01,-9.334885482299999637e+01
2.403390390399999799e-01,-9.494490140599999961e+01,-1.014585183399999977e+02
2.603589589599999976e-01,-9.044301243900000031e+01,-9.278716160000000457e+01
2.803788788800000154e-01,-9.175691624799999602e+01,-8.957171522100000516e+01
3.003987988000000331e-01,-1.006377010899999931e+02,-9.605654652900000201e+01
3.204187187200000508e-01,-9.517008003600000166e+01,-9.203745412300000339e+01
3.404386386400000131e-01,-9.533643443799999773e+01,-8.525509499599999685e+01
3.604585585599999753e-01,-9.399168364300000178e+01,-9.212195597699999894e+01
3.804784784799999930e-01,-9.886559535400000698e+01,-9.086044389600000670e+01
4.004983983999999553e-01,-8.939999420399999508e+01,-8.617760651800000460e+01
4.205183183199999730e-01,-8.297198426600000687e+01,-8.232943506399999478e+01
4.405382382399999908e-01,-8.966116048499999636e+01,-8.821688608099999840e+01
4.605581581600000085e-01,-9.154539189300000146e+01,-9.524585475000000656e+01
4.805780780799999707e-01,-9.633038316799999734e+01,-8.823731719500000281e+01
5.005979980000000440e-01,-9.277059638000000064e+01,-1.003727850399999966e+02
5.206179179200000062e-01,-9.530324961899999892e+01,-8.626454494399999362e+01
5.406378378400000795e-01,-8.840604546100000505e+01,-8.817853821299999595e+01
5.606577577600000417e-01,-8.983596881299999382e+01,-8.428782465199999763e+01
5.806776776799998929e-01,-8.447930772300000513e+01,-8.423805767599999683e+01
6.006975976000000772e-01,-1.020670257799999945e+02,-7.816490675599999349e+01
6.207175175199999284e-01,-8.671065064100000086e+01,-7.940546639999999456e+01
6.407374374400001127e-01,-8.331093476899999928e+01,-7.286912607600000058e+01
6.607573573599999639e-01,-7.590352581000000498e+01,-6.712420330999999862e+01
6.807772772799999261e-01,-7.551550382800000705e+01,-6.593905770199999949e+01
7.007971971999999994e-01,-8.493498291999999594e+01,-6.583054892600000585e+01
7.208171171199999616e-01,-7.712010975399999779e+01,-6.744439367699999366e+01
7.408370370399999238e-01,-7.848298017300000140e+01,-6.940137751000000321e+01
7.608569569599999971e-01,-8.124842508800000473e+01,-7.094491689100000542e+01
7.808768768799999593e-01,-7.978817688899999894e+01,-6.573073929999999621e+01
8.008967967999999216e-01,-6.814087205699999572e+01,-6.172783733600000033e+01
8.209167167199999948e-01,-6.525762201000000573e+01,-5.957378869099999719e+01
8.409366366399999571e-01,-6.384650014599999679e+01,-5.861009563100000008e+01
8.609565565599999193e-01,-6.118130331999999783e+01,-5.882515070299999849e+01
8.809764764799999925e-01,-6.112525474699999961e+01,-6.035620901499999746e+01
9.009963963999999548e-01,-6.074595975399999759e+01,-6.382437402200000065e+01
9.210163163200000280e-01,-6.207757704200000148e+01,-6.888176951900000233e+01
9.410362362399999903e-01,-6.224021535699999674e+01,-6.812210106099999507e+01
9.610561561599999525e-01,-6.233346176100000235e+01,-6.680545644900000468e+01
9.810760760800000257e-01,-6.204752672600000096e+01,-6.672452002900000423e+01
1.001095996000000099e+00,-6.161685147600000079e+01,-6.689307218400000465e+01
1.021115915900000060e+00,-6.363398774299999872e+01,-6.330769270700000106e+01
1.041135835800000020e+00,-6.522520962299999780e+01,-6.388705399500000226e+01
1.061155755799999989e+00,-6.512797847800000284e+01,-6.423573845200000676e+01
1.081175675699999950e+00,-6.649785960100000182e+01,-6.580226364600000011e+01
1.101195595599999910e+00,-6.547532937900000150e+01,-6.314830843600000065e+01
1.121215515500000093e+00,-6.480251687199999822e+01,-6.294120647599999785e+01
1.141235435400000053e+00,-6.695223372799999595e+01,-6.533795810099999812e+01
1.161255355400000022e+00,-6.465218999299999325e+01,-6.432703166999999667e+01
1.181275275299999983e+00,-6.382669039400000344e+01,-6.680355593299999839e+01
1.201295195199999943e+00,-6.682035222800000440e+01,-7.213719385699999975e+01
1.221315115099999904e+00,-6.528359507800000472e+01,-7.294282533300000182e+01
1.241335035000000087e+00,-6.073751017699999721e+01,-6.776695457799999645e+01
1.261354955000000055e+00,-5.840175928099999680e+01,-6.501128086999999312e+01
1.281374874900000016e+00,-5.660293217699999957e+01,-6.706822300700000028e+01
1.301394794799999977e+00,-5.498286296399999884e+01,-6.676176567999999634e+01
1.321414714699999937e+00,-5.297049007700000089e+01,-6.300486535299999957e+01
1.341434634599999898e+00,-5.172303574800000092e+01,-5.826327026999999958e+01
1.361454554599999867e+00,-5.087749273099999670e+01,-5.732145505599999780e+01
1.381474474500000049e+00,-4.993806716899999998e+01,-5.375433372999999904e+01
1.401494394400000010e+00,-4.944754161800000247e+01,-5.392158225899999735e+01
1.421514314299999970e+00,-4.987115251899999890e+01,-5.420259534800000267e+01
1.441534234200000153e+00,-5.028433333899999980e+01,-5.451649518899999691e+01
1.461554154200000122e+00,-5.107453332400000079e+01,-5.263548842699999852e+01
1.481574074099999860e+00,-5.210958372200000355e+01,-5.128625570500000208e+01
1.501593994000000043e+00,-5.194580949800000269e+01,-4.924539132200000324e+01
1.521613913900000004e+00,-5.079007385700000299e+01,-4.886230074699999903e+01
1.541633833799999964e+00,-4.983084044200000307e+01,-4.857360652100000209e+01
