freq_GHz,S21_dB,S31_dB
1.000000000000000048e-04,-8.420936077199999659e+01,-8.577961618999999871e+01
2.011991992000000326e-02,-9.387557629200000520e+01,-9.103338257299999725e+01
4.013983984000000366e-02,-1.014243948700000004e+02,-9.623765794599999879e+01
6.015975976000000058e-02,-9.134282277200000522e+01,-8.883158727800000065e+01
8.017967968000000445e-02,-9.756329542000000288e+01,-9.458028546500000289e+01
1.001995995999999944e-01,-9.304679989800000328e+01,-9.778228219599999704e+01
1.202195195199999983e-01,-9.090313704199999734e+01,-1.047291918699999940e+02
1.402394394400000022e-01,-1.112003978500000017e+02,-1.034289562000000018e+02
1.602593593600000199e-01,-9.267606905099999892e+01,-9.396385147600000209e+01
1.802792792800000099e-01,-9.896753332999999486e+01,-1.012243423900000039e+02
2.002991991999999999e-01,-9.586483968699999991e+01,-1.078930339399999951e+02
2.203191191200000176e-01,-8.828912125899999808e+01,-8.808640275499999461e+01
2.403390390399999799e-01,-9.458949931700000491e+01,-9.309122832500000300e+01
2.603589589599999976e-01,-9.878207976599999540e+01,-1.057133232599999957e+02
2.803788788800000154e-01,-9.606181156499999929e+01,-8.675093941999999458e+01
3.003987988000000331e-01,-9.042905015300000571e+01,-9.775496110900000701e+01
3.204187187200000508e-01,-9.127966411399999913e+01,-9.101107979399999692e+01
3.404386386400000131e-01,-9.421870681100000411e+01,-1.102320263600000061e+02
3.604585585599999753e-01,-9.579605793899999355e+01,-9.072645505500000240e+01
3.804784784799999930e-01,-8.989057103599999721e+01,-1.047497114899999957e+02
4.004983983999999553e-01,-8.727850217300000679e+01,-8.207622316699999487e+01
4.205183183199999730e-01,-8.436847698900000125e+01,-8.334883283400000664e+01
4.405382382399999908e-01,-8.801264591499999312e+01,-1.022787239799999952e+02
4.605581581600000085e-01,-9.357953960599999732e+01,-9.428342434099999991e+01
4.805780780799999707e-01,-1.011668763800000050e+02,-9.436557580000000200e+01
5.005979980000000440e-01,-9.116666288499999382e+01,-8.407112826799999539e+01
5.206179179200000062e-01,-8.434418275299999834e+01,-8.248648246899999492e+01
5.406378378400000795e-01,-8.283336603899999773e+01,-8.376368142699999453e+01
5.606577577600000417e-01,-8.381958261900000196e+01,-8.526299349299999619e+01
5.806776776799998929e-01,-8.037821540800000264e+01,-8.270984652299999595e+01
6.006975976000000772e-01,-8.462414446900000087e+01,-8.193878264999999317e+01
6.207175175199999284e-01,-8.357021414999999820e+01,-7.605707830100000422e+01
6.407374374400001127e-01,-7.733301561999999763e+01,-7.333283907199999874e+01
6.607573573599999639e-01,-7.714554633299999864e+01,-7.084497689299999479e+01
6.807772772799999261e-01,-8.172329574200000479e+01,-6.897104442200000562e+01
7.007971971999999994e-01,-8.087440826200000288e+01,-6.664079987499999902e+01
7.208171171199999616e-01,-7.271540539100000444e+01,-6.894904859099999328e+01
7.408370370399999238e-01,-7.478568005900000060e+01,-7.183568713100000025e+01
7.608569569599999971e-01,-6.779805513899999880e+01,-6.843323102799999447e+01
7.808768768799999593e-01,-6.813591262600000675e+01,-6.447868446399999698e+01
8.008967967999999216e-01,-6.032528317199999890e+01,-6.192126635500000020e+01
8.209167167199999948e-01,-5.916324370299999913e+01,-5.899860012300000278e+01
8.409366366399999571e-01,-5.790523248800000289e+01,-5.761608197300000000e+01
8.609565565599999193e-01,-5.559419389199999983e+01,-5.675070512300000303e+01
8.809764764799999925e-01,-5.645499792100000036e+01,-5.740062113799999821e+01
9.009963963999999548e-01,-5.727497035799999736e+01,-6.169057589500000205e+01
9.210163163200000280e-01,-5.913259526800000287e+01,-6.541297701700000289e+01
9.410362362399999903e-01,-5.835155967699999735e+01,-6.561314666600000578e+01
9.610561561599999525e-01,-5.888044018499999765e+01,-6.802732667499999764e+01
9.810760760800000257e-01,-5.926127052900000081e+01,-6.710849077999999679e+01
1.001095996000000099e+00,-6.032703964699999943e+01,-6.557910111799999697e+01
1.021115915900000060e+00,-6.257620453500000224e+01,-6.208040245000000112e+01
1.041135835800000020e+00,-6.455076304799999320e+01,-6.544852009800000303e+01
1.061155755799999989e+00,-6.680022641600000100e+01,-6.343573713100000333e+01
1.081175675699999950e+00,-6.883070676799999887e+01,-6.388958407599999845e+01
1.101195595599999910e+00,-6.921394476700000098e+01,-6.412877259699999399e+01
1.121215515500000093e+00,-6.574753301900000224e+01,-6.203085478799999919e+01
1.141235435400000053e+00,-6.701027431400000012e+01,-6.260605537899999717e+01
1.161255355400000022e+00,-6.541326464499999815e+01,-6.296592968099999865e+01
1.181275275299999983e+00,-6.483727434099999698e+01,-6.166895226399999785e+01
1.201295195199999943e+00,-6.482755335999999602e+01,-6.442064723800000081e+01
1.221315115099999904e+00,-6.884636142099999745e+01,-6.747054214899999636e+01
1.241335035000000087e+00,-6.299470144499999691e+01,-6.592159564199999977e+01
1.261354955000000055e+00,-6.041398788499999739e+01,-6.732951782199999968e+01
1.281374874900000016e+00,-5.786248785800000149e+01,-6.970925411499999313e+01
1.301394794799999977e+00,-5.549298470099999747e+01,-7.254527263800000014e+01
1.321414714699999937e+00,-5.358538427999999953e+01,-6.508192437200000313e+01
1.341434634599999898e+00,-5.249832919499999662e+01,-5.953138649800000337e+01
1.361454554599999867e+00,-5.129942847299999897e+01,-5.634001264999999847e+01
1.381474474500000049e+00,-5.116889804099999850e+01,-5.416967703600000306e+01
1.401494394400000010e+00,-5.147124639300000126e+01,-5.562019586499999946e+01
1.421514314299999970e+00,-5.287003796999999850e+01,-5.486510229000000294e+01
1.441534234200000153e+00,-5.266752739700000063e+01,-5.317515637399999662e+01
1.461554154200000122e+00,-5.321846184500000021e+01,-5.184773665499999851e+01
1.481574074099999860e+00,-5.279863360400000261e+01,-5.185897802600000261e+01
1.501593994000000043e+00,-5.249587789600000320e+01,-4.976475714600000089e+01
1.521613913900000004e+00,-5.098915274299999822e+01,-4.722232881699999751e+01
1.541633833799999964e+00,-5.042593832099999673e+01,-4.784068768400000238e+01
1.561653753799999933e+00,-4.938052624400000212e+01,-4.990701290100000165e+01
1.581673673700000116e+00,-5.197406479100000354e+01,-4.596327264600000007e+01
1.601693593599999854e+00,-5.173049490199999667e+01,-4.602783738099999766e+01
1.621713513500000037e+00,-5.377590315999999859e+01,-4.700604759800000210e+01
1.641733433399999997e+00,-5.538487837200000286e+01,-4.480494653099999880e+01
1.661753353400000188e+00,-5.549952562600000050e+01,-4.456326030299999985e+01
1.681773273299999927e+00,-5.814259161300000045e+01,-4.637487895099999946e+01
1.701793193200000109e+00,-5.706747793200000274e+01,-4.873996130199999754e+01
1.721813113099999848e+00,-4.901935637799999768e+01,-4.837015542700000026e+01
1.741833033000000031e+00,-4.789170716499999969e+01,-4.806783616100000245e+01
1.761852952999999999e+00,-4.803202948799999916e+01,-5.474859376100000219e+01
1.781872872900000182e+00,-4.785381091400000031e+01,-5.910943163999999683e+01
1.801892792799999921e+00,-4.789660569499999809e+01,-5.971711148800000046e+01
1.821912712700000103e+00,-4.706692316400000209e+01,-5.713867810200000008e+01
1.841932632599999842e+00,-4.650761843899999803e+01,-5.240918205399999863e+01
1.861952552599999811e+00,-4.618154948699999807e+01,-5.312728000100000258e+01
1.881972472499999993e+00,-4.775809808500000031e+01,-5.482153080100000153e+01
1.901992392400000176e+00,-5.062447605399999873e+01,-5.533516921500000052e+01
1.922012312299999914e+00,-5.188377056200000226e+01,-5.598685300900000072e+01
1.942032232200000097e+00,-5.385935947200000129e+01,-6.406797682900000268e+01
1.962052152200000066e+00,-5.612073548600000095e+01,-5.929270346300000227e+01
1.982072072099999804e+00,-6.412606654900000080e+01,-5.732665399300000075e+01
2.002091991999999987e+00,-6.565329465899999661e+01,-6.511865584000000240e+01
2.022111911900000170e+00,-5.888072646799999887e+01,-5.747828148699999673e+01
2.042131831799999908e+00,-5.475553023900000227e+01,-5.434036456199999776e+01
2.062151751800000099e+00,-5.644421758200000028e+01,-5.344796411000000091e+01
2.082171671699999838e+00,-5.647555040400000337e+01,-5.023591005400000142e+01
2.102191591600000020e+00,-5.211755906399999816e+01,-5.110686334700000089e+01
2.122211511500000203e+00,-4.899703065500000321e+01,-5.058220461599999851e+01
2.142231431399999941e+00,-4.929804417999999799e+01,-4.861436468499999819e+01
2.162251351400000132e+00,-4.802237489299999851e+01,-4.634351615100000288e+01
2.182271271300000315e+00,-4.662557121300000063e+01,-4.652924438899999871e+01
2.202291191199999609e+00,-4.491651241600000333e+01,-4.522691263899999825e+01
2.222311111099999792e+00,-4.336863286399999851e+01,-4.661090080299999983e+01
2.242331030999999975e+00,-4.367828328000000226e+01,-4.781634641000000130e+01
2.262350951000000165e+00,-4.447979674999999844e+01,-4.703609968399999985e+01
2.282370870899999904e+00,-4.490988111200000077e+01,-4.609263824100000306e+01
2.302390790800000087e+00,-4.414158565900000042e+01,-4.546301496800000308e+01
2.322410710699999825e+00,-4.446304421499999648e+01,-4.561626009700000139e+01
2.342430630600000008e+00,-4.505440563300000179e+01,-4.506947025499999882e+01
2.362450550599999755e+00,-4.467162981900000318e+01,-4.444210087399999765e+01
2.382470470499999937e+00,-4.525738153100000005e+01,-4.447277214700000059e+01
2.402490390400000120e+00,-4.594380004100000292e+01,-4.384028355499999918e+01
2.422510310300000302e+00,-4.781045339799999994e+01,-4.432400362300000296e+01
2.442530230199999597e+00,-5.011273039000000296e+01,-4.435972170400000181e+01
2.462550150199999788e+00,-4.872179716800000193e+01,-4.585645831499999758e+01
2.482570070099999970e+00,-4.956430133100000290e+01,-4.945874427300000065e+01
2.502589990000000153e+00,-5.084908013100000090e+01,-5.066484207599999934e+01
2.522609909899999892e+00,-4.803270045499999696e+01,-5.494502281399999788e+01
2.542629829800000074e+00,-4.710964889499999941e+01,-5.519486494499999907e+01
2.562649749699999813e+00,-4.894276534400000145e+01,-5.380852508099999909e+01
