freq_GHz,S21_dB,S31_dB
1.000000000000000048e-04,-7.729002042700000175e+01,-7.032393781199999694e+01
2.011991992000000326e-02,-9.616301829399999690e+01,-8.510044938199999365e+01
4.013983984000000366e-02,-8.659092841499999338e+01,-9.203948852099999556e+01
6.015975976000000058e-02,-9.621756622200000209e+01,-9.575706441200000540e+01
8.017967968000000445e-02,-9.674615675900000156e+01,-9.817249654299999406e+01
1.001995995999999944e-01,-1.050392020400000064e+02,-9.859428328100000272e+01
1.202195195199999983e-01,-9.202972175399999344e+01,-9.214639243000000590e+01
1.402394394400000022e-01,-9.492506172699999922e+01,-9.164380383200000324e+01
1.602593593600000199e-01,-9.401430142899999964e+01,-9.453146492099999421e+01
1.802792792800000099e-01,-9.978177393199999301e+01,-9.474060304399999666e+01
2.002991991999999999e-01,-9.739732540299999641e+01,-9.763211756600000513e+01
2.203191191200000176e-01,-9.224683913900000221e+01,-8.889935288099999866e+01
2.403390390399999799e-01,-9.359954211500000554e+01,-9.551409443900000440e+01
2.603589589599999976e-01,-1.006445661799999982e+02,-9.274216148300000384e+01
2.803788788800000154e-01,-9.014827032499999859e+01,-9.305245564599999852e+01
3.003987988000000331e-01,-9.261511770500000296e+01,-9.853700842300000318e+01
3.204187187200000508e-01,-1.036724509999999952e+02,-9.220921580799999617e+01
3.404386386400000131e-01,-1.021844624600000060e+02,-9.156142808600000649e+01
3.604585585599999753e-01,-9.241625408199999470e+01,-9.889656903700000612e+01
3.804784784799999930e-01,-8.784542428800000380e+01,-8.672097269299999311e+01
4.004983983999999553e-01,-8.264238553200000581e+01,-8.564718566499999497e+01
4.205183183199999730e-01,-8.589632813900000485e+01,-8.247985380599999417e+01
4.405382382399999908e-01,-8.673919640399999764e+01,-8.673497691299999701e+01
4.605581581600000085e-01,-8.940842877800000110e+01,-9.202272284199999319e+01
4.805780780799999707e-01,-9.411530816100000152e+01,-8.403438843600000041e+01
5.005979980000000440e-01,-8.360732436199999995e+01,-8.396094597799999804e+01
5.206179179200000062e-01,-8.959797694499999920e+01,-8.728590674000000149e+01
5.406378378400000795e-01,-8.211082350700000632e+01,-9.856615891299999532e+01
5.606577577600000417e-01,-8.731034630599999957e+01,-7.787213592800000583e+01
5.806776776799998929e-01,-8.724335125800000412e+01,-8.647297106499999586e+01
6.006975976000000772e-01,-8.518859190400000614e+01,-8.095124187300000074e+01
6.207175175199999284e-01,-8.299861616500000139e+01,-7.499073506300000247e+01
6.407374374400001127e-01,-7.915160188400000152e+01,-7.097651005900000598e+01
6.607573573599999639e-01,-8.423274136899999576e+01,-6.973911062800000593e+01
6.807772772799999261e-01,-7.763095679699999607e+01,-6.538444160900000668e+01
7.007971971999999994e-01,-7.894321168499999430e+01,-6.410068827000000624e+01
7.208171171199999616e-01,-7.751649394300000040e+01,-6.564180430999999771e+01
7.408370370399999238e-01,-7.447587237899999479e+01,-6.482701886600000307e+01
7.608569569599999971e-01,-7.260926248600000577e+01,-6.452603568300000347e+01
7.808768768799999593e-01,-7.635220096199999773e+01,-6.373203054599999717e+01
8.008967967999999216e-01,-6.267776596299999881e+01,-6.140833572199999679e+01
8.209167167199999948e-01,-6.218254757399999733e+01,-5.768583508599999732e+01
8.409366366399999571e-01,-6.077214412299999680e+01,-5.739687881300000072e+01
8.609565565599999193e-01,-5.707439383399999855e+01,-5.774446554899999740e+01
8.809764764799999925e-01,-5.840866664499999672e+01,-5.932794442600000195e+01
9.009963963999999548e-01,-6.035572185000000189e+01,-6.230580847600000283e+01
9.210163163200000280e-01,-6.099743789899999769e+01,-6.847015578100000255e+01
9.410362362399999903e-01,-5.897447352999999737e+01,-7.230809919799999363e+01
9.610561561599999525e-01,-5.921168055500000094e+01,-6.926444576999999470e+01
9.810760760800000257e-01,-5.994583178599999940e+01,-7.205021726399999693e+01
1.001095996000000099e+00,-5.957026047400000124e+01,-6.531284536200000446e+01
1.021115915900000060e+00,-6.179731856200000095e+01,-6.279732986199999800e+01
1.041135835800000020e+00,-6.352186044999999837e+01,-6.445405840200000114e+01
1.061155755799999989e+00,-6.294524850399999849e+01,-6.265816900699999792e+01
1.081175675699999950e+00,-6.341667281099999798e+01,-6.397862416400000285e+01
1.101195595599999910e+00,-6.348077216499999764e+01,-6.343480901600000266e+01
1.121215515500000093e+00,-6.220863762700000166e+01,-6.282334931999999839e+01
1.141235435400000053e+00,-6.428852876599999888e+01,-6.275177723600000235e+01
1.161255355400000022e+00,-6.274979912700000284e+01,-6.224936409499999712e+01
1.181275275299999983e+00,-6.321723519399999702e+01,-6.572575256199999671e+01
1.201295195199999943e+00,-6.298527759200000276e+01,-6.512393106099999329e+01
1.221315115099999904e+00,-6.984626956399999642e+01,-6.521088441700000260e+01
1.241335035000000087e+00,-6.608168018300000313e+01,-6.693191346199999714e+01
1.261354955000000055e+00,-6.660634975099999622e+01,-7.408935394899999949e+01
1.281374874900000016e+00,-5.976555665299999731e+01,-7.274415523999999778e+01
1.301394794799999977e+00,-5.622107120500000121e+01,-6.248936015599999649e+01
1.321414714699999937e+00,-5.243801498500000235e+01,-5.732466702300000350e+01
1.341434634599999898e+00,-5.110830725499999971e+01,-5.571357061100000152e+01
1.361454554599999867e+00,-5.080909184899999786e+01,-5.381470103299999863e+01
1.381474474500000049e+00,-5.110632424199999946e+01,-5.056333600800000028e+01
