freq_GHz,S21_dB,S31_dB
1.000000000000000048e-04,-8.506090277500000241e+01,-8.243314631500000189e+01
2.011991992000000326e-02,-1.005218608999999930e+02,-8.815943728999999962e+01
4.013983984000000366e-02,-9.974562246499999674e+01,-9.103221099900000013e+01
6.015975976000000058e-02,-9.636942106899999771e+01,-9.362324037300000157e+01
8.017967968000000445e-02,-1.050462773999999939e+02,-9.026423297899999909e+01
1.001995995999999944e-01,-9.313831421400000465e+01,-9.566487981000000218e+01
1.202195195199999983e-01,-9.177538280199999576e+01,-9.854568975200000125e+01
1.402394394400000022e-01,-1.080130544299999968e+02,-9.939579519699999821e+01
1.602593593600000199e-01,-9.470675420599999939e+01,-1.011079037599999992e+02
1.802792792800000099e-01,-9.568788415699999916e+01,-9.860189287699999738e+01
2.002991991999999999e-01,-9.646961733899999558e+01,-9.913429016300000285e+01
2.203191191200000176e-01,-9.358948855399999900e+01,-1.084471230700000035e+02
2.403390390399999799e-01,-9.243499008099999514e+01,-9.591557921999999792e+01
2.603589589599999976e-01,-9.249314600700000710e+01,-9.576560319700000434e+01
2.803788788800000154e-01,-1.061148669199999972e+02,-9.687144572100000062e+01
3.003987988000000331e-01,-9.472592963699999302e+01,-9.085047830000000602e+01
3.204187187200000508e-01,-9.103195698800000457e+01,-9.114702456499999528e+01
3.404386386400000131e-01,-9.586428801799999633e+01,-9.036414973700000530e+01
3.604585585599999753e-01,-8.668432341800000529e+01,-1.000892868499999935e+02
3.804784784799999930e-01,-9.047567656200000386e+01,-9.672891002500000468e+01
4.004983983999999553e-01,-8.516134270099999526e+01,-8.981576419499999986e+01
4.205183183199999730e-01,-8.606340713800000231e+01,-8.175431112299999370e+01
4.405382382399999908e-01,-8.910377806600000383e+01,-9.429531524899999795e+01
4.605581581600000085e-01,-9.555000316199999588e+01,-9.319351973099999498e+01
4.805780780799999707e-01,-9.736700393499999961e+01,-9.097888833499999350e+01
5.005979980000000440e-01,-8.712618201899999804e+01,-8.425908455900000149e+01
5.206179179200000062e-01,-8.630293246899999815e+01,-1.040082554100000038e+02
5.406378378400000795e-01,-9.033336785400000224e+01,-8.330808520300000453e+01
5.606577577600000417e-01,-9.018061991499999408e+01,-8.813990397199999904e+01
5.806776776799998929e-01,-8.488512258800000154e+01,-8.173686963100000469e+01
6.006975976000000772e-01,-8.538359445400000425e+01,-8.901757664500000544e+01
6.207175175199999284e-01,-7.819572487199999955e+01,-9.568775030999999842e+01
6.407374374400001127e-01,-8.212515211199999499e+01,-8.226770895100000303e+01
6.607573573599999639e-01,-7.590244201699999849e+01,-8.138540939799999308e+01
6.807772772799999261e-01,-7.251928920899999298e+01,-9.300183465899999646e+01
7.007971971999999994e-01,-7.117939081800000167e+01,-9.104527364199999795e+01
7.208171171199999616e-01,-6.882571408100000099e+01,-9.569349946600000578e+01
7.408370370399999238e-01,-6.752835604599999897e+01,-7.753436523300000260e+01
7.608569569599999971e-01,-6.785157735200000673e+01,-7.290156839799999489e+01
7.808768768799999593e-01,-6.582096290200000510e+01,-6.821977012499999660e+01
8.008967967999999216e-01,-6.502395259399999361e+01,-6.693619438199999649e+01
8.209167167199999948e-01,-6.082006897800000189e+01,-6.356783229999999918e+01
8.409366366399999571e-01,-5.905928146000000112e+01,-5.950818869300000102e+01
8.609565565599999193e-01,-5.776775897699999973e+01,-5.769049602300000146e+01
8.809764764799999925e-01,-5.586709157300000328e+01,-5.857922832300000238e+01
9.009963963999999548e-01,-5.558413751300000172e+01,-5.860275225299999846e+01
9.210163163200000280e-01,-5.859493224300000236e+01,-6.214151642499999895e+01
9.410362362399999903e-01,-6.055176202500000215e+01,-5.887839017400000330e+01
9.610561561599999525e-01,-6.274570889400000340e+01,-5.987291727499999894e+01
9.810760760800000257e-01,-7.059978198800000371e+01,-6.128906138400000003e+01
1.001095996000000099e+00,-7.708330928700000584e+01,-6.248624711099999729e+01
1.021115915900000060e+00,-6.629629473999999334e+01,-6.117349436100000304e+01
1.041135835800000020e+00,-6.573012285699999779e+01,-6.210931164099999791e+01
1.061155755799999989e+00,-6.536972722999999519e+01,-6.381165899300000177e+01
1.081175675699999950e+00,-6.472959449699999368e+01,-6.315208545099999782e+01
1.101195595599999910e+00,-6.720411635700000375e+01,-6.315424311999999674e+01
1.121215515500000093e+00,-6.737377375399999835e+01,-6.386959153200000117e+01
1.141235435400000053e+00,-7.251610168999999928e+01,-6.280788867399999731e+01
1.161255355400000022e+00,-7.297587304600000380e+01,-6.329178768300000257e+01
1.181275275299999983e+00,-8.293346897499999670e+01,-6.222455410700000300e+01
1.201295195199999943e+00,-7.054175101500000267e+01,-6.182905056599999938e+01
1.221315115099999904e+00,-6.442462915699999826e+01,-5.979080074400000200e+01
1.241335035000000087e+00,-6.127701344100000114e+01,-6.109902953099999934e+01
1.261354955000000055e+00,-5.788085830100000351e+01,-6.682089966799999559e+01
1.281374874900000016e+00,-5.897128327600000119e+01,-6.342368447300000156e+01
1.301394794799999977e+00,-5.829061729000000014e+01,-6.016233412399999736e+01
1.321414714699999937e+00,-6.137117217600000174e+01,-5.696319016599999685e+01
1.341434634599999898e+00,-6.585592064200000095e+01,-5.584543218700000011e+01
1.361454554599999867e+00,-5.755156946799999673e+01,-5.491076770699999798e+01
1.381474474500000049e+00,-5.421996928899999801e+01,-5.261878546399999834e+01
1.401494394400000010e+00,-5.343030379700000054e+01,-5.333777664899999849e+01
1.421514314299999970e+00,-5.678255289399999839e+01,-5.469522839599999742e+01
1.441534234200000153e+00,-5.338725476100000122e+01,-5.684828606800000017e+01
1.461554154200000122e+00,-5.240454256200000316e+01,-5.650406351400000204e+01
1.481574074099999860e+00,-4.856107972099999870e+01,-5.792354681199999789e+01
1.501593994000000043e+00,-5.274985718300000315e+01,-5.839204110899999733e+01
