freq_GHz,S21_dB,S31_dB
1.000000000000000048e-04,-8.014757175799999800e+01,-8.058843560699999387e+01
2.011991992000000326e-02,-9.563241626699999642e+01,-9.352685691199999951e+01
4.013983984000000366e-02,-1.001676311599999991e+02,-9.219950870499999951e+01
6.015975976000000058e-02,-1.039635929599999997e+02,-8.751352384899999493e+01
8.017967968000000445e-02,-8.961598964399999545e+01,-9.772836337299999343e+01
1.001995995999999944e-01,-9.076150726900000620e+01,-9.384252021099999297e+01
1.202195195199999983e-01,-9.132251527299999339e+01,-9.202535373099999561e+01
1.402394394400000022e-01,-9.045794657700000130e+01,-1.008725541200000038e+02
1.602593593600000199e-01,-9.211881952199999546e+01,-9.846069942600000502e+01
1.802792792800000099e-01,-9.226268246399999384e+01,-1.013293736100000046e+02
2.002991991999999999e-01,-9.652670242899999664e+01,-1.060928115399999996e+02
2.203191191200000176e-01,-9.016552564600000608e+01,-9.874504421299999990e+01
2.403390390399999799e-01,-9.223751870700000666e+01,-8.935989625899999567e+01
2.603589589599999976e-01,-9.479789467999999886e+01,-9.105129447699999901e+01
2.803788788800000154e-01,-1.016728554500000001e+02,-8.791080359000000044e+01
3.003987988000000331e-01,-9.339949037799999587e+01,-9.779315812299999777e+01
3.204187187200000508e-01,-9.725007695799999397e+01,-9.946645949099999484e+01
3.404386386400000131e-01,-9.046621069900000123e+01,-9.156658488899999782e+01
3.604585585599999753e-01,-9.765065924300000688e+01,-9.506598513000000139e+01
3.804784784799999930e-01,-9.371206679200000167e+01,-9.027570347299999298e+01
4.004983983999999553e-01,-8.384914842599999929e+01,-8.679035608899999943e+01
4.205183183199999730e-01,-8.954576641900000311e+01,-8.607710801899999353e+01
4.405382382399999908e-01,-8.819530785999999978e+01,-8.613837826600000369e+01
4.605581581600000085e-01,-8.667608857000000455e+01,-8.785125528700000075e+01
4.805780780799999707e-01,-8.840021840900000427e+01,-8.843501182999999344e+01
5.005979980000000440e-01,-8.577165933800000630e+01,-8.434538085299999466e+01
5.206179179200000062e-01,-8.246239287999999590e+01,-8.609646821600000521e+01
5.406378378400000795e-01,-8.885395226500000376e+01,-8.471010370000000478e+01
5.606577577600000417e-01,-8.223469041500000287e+01,-8.764120021600000143e+01
5.806776776799998929e-01,-8.274352933900000551e+01,-8.355275217000000509e+01
6.006975976000000772e-01,-8.313934699099999648e+01,-8.984441324300000531e+01
6.207175175199999284e-01,-7.778809803199999351e+01,-9.641950649300000009e+01
6.407374374400001127e-01,-7.602808892900000615e+01,-1.021359132200000062e+02
6.607573573599999639e-01,-7.157620152900000221e+01,-8.024369905700000061e+01
6.807772772799999261e-01,-6.723743420300000651e+01,-7.469292827099999954e+01
7.007971971999999994e-01,-6.418588635899999417e+01,-7.780287521699999331e+01
7.208171171199999616e-01,-6.339016689799999682e+01,-7.515753028100000677e+01
7.408370370399999238e-01,-6.331833192300000235e+01,-7.999719177900000489e+01
7.608569569599999971e-01,-6.218828431899999742e+01,-7.290736158599999328e+01
7.808768768799999593e-01,-6.016058187000000146e+01,-7.360551743599999952e+01
8.008967967999999216e-01,-6.144753427999999928e+01,-7.041086498999999321e+01
8.209167167199999948e-01,-5.688031572500000266e+01,-6.307738077399999810e+01
8.409366366399999571e-01,-5.575434883999999869e+01,-5.937005474400000082e+01
8.609565565599999193e-01,-5.452353246900000272e+01,-5.717465960999999908e+01
8.809764764799999925e-01,-5.448772782799999703e+01,-5.716422859499999731e+01
9.009963963999999548e-01,-5.506007382800000016e+01,-5.746449737900000088e+01
9.210163163200000280e-01,-5.712728105200000073e+01,-6.024517932900000261e+01
9.410362362399999903e-01,-5.998776230200000015e+01,-6.004101300399999985e+01
9.610561561599999525e-01,-6.402105598900000416e+01,-6.075408142300000236e+01
9.810760760800000257e-01,-6.149821760700000084e+01,-6.097187963999999738e+01
1.001095996000000099e+00,-6.712783821600000067e+01,-6.302311405999999749e+01
1.021115915900000060e+00,-6.389560016499999762e+01,-6.194112398699999744e+01
1.041135835800000020e+00,-6.469435351100000275e+01,-6.256848871100000054e+01
1.061155755799999989e+00,-6.342991636600000049e+01,-6.413504079700000204e+01
1.081175675699999950e+00,-6.376936261400000205e+01,-6.280040527700000297e+01
1.101195595599999910e+00,-6.441105636999999717e+01,-6.169294503399999741e+01
1.121215515500000093e+00,-6.572241445299999896e+01,-6.322464666399999800e+01
1.141235435400000053e+00,-6.598604119300000548e+01,-6.181285549399999724e+01
