freq_GHz,S21_dB,S31_dB
1.000000000000000048e-04,-8.422656881300000009e+01,-7.678766691699999569e+01
2.011991992000000326e-02,-8.494225962999999524e+01,-9.845419918199999643e+01
4.013983984000000366e-02,-1.014543999299999939e+02,-9.681186196999999538e+01
6.015975976000000058e-02,-8.922145472799999766e+01,-9.786068991199999800e+01
8.017967968000000445e-02,-9.667248103500000411e+01,-1.022641979800000058e+02
1.001995995999999944e-01,-9.362031513399999483e+01,-1.007291868700000066e+02
1.202195195199999983e-01,-1.001551659000000001e+02,-9.013509602800000664e+01
1.402394394400000022e-01,-9.113176089399999569e+01,-1.056617309199999966e+02
1.602593593600000199e-01,-9.227363442099999702e+01,-1.000483654800000011e+02
1.802792792800000099e-01,-9.949157193300000301e+01,-9.633469109199999991e+01
2.002991991999999999e-01,-1.066364003500000024e+02,-1.059347945699999940e+02
2.203191191200000176e-01,-9.633321573199999932e+01,-9.179795520899999417e+01
2.403390390399999799e-01,-8.940757143800000506e+01,-9.683281813899999690e+01
2.603589589599999976e-01,-9.351243481100000565e+01,-9.269847902499999748e+01
2.803788788800000154e-01,-8.608597248799999591e+01,-9.477917128699999694e+01
3.003987988000000331e-01,-1.033544951399999974e+02,-9.241766229300000646e+01
3.204187187200000508e-01,-8.978449638099999675e+01,-9.229843201799999974e+01
3.404386386400000131e-01,-9.103269332499999678e+01,-9.369806737199999702e+01
3.604585585599999753e-01,-9.425413860700000157e+01,-1.144450354800000014e+02
3.804784784799999930e-01,-9.254449334500000646e+01,-1.067659213099999960e+02
4.004983983999999553e-01,-8.683216671899999994e+01,-8.760253762899999685e+01
4.205183183199999730e-01,-8.723755406700000492e+01,-8.299206499100000656e+01
4.405382382399999908e-01,-9.179488150699999949e+01,-8.526791236900000115e+01
4.605581581600000085e-01,-8.684959470799999792e+01,-9.390487492399999780e+01
4.805780780799999707e-01,-1.000640066400000023e+02,-8.930746412599999928e+01
5.005979980000000440e-01,-9.108016693899999439e+01,-9.802133610799999985e+01
5.206179179200000062e-01,-8.793502153400000054e+01,-8.913115508399999953e+01
5.406378378400000795e-01,-8.421470177199999796e+01,-8.512235288300000491e+01
5.606577577600000417e-01,-8.999442079899999669e+01,-8.374944128299999591e+01
5.806776776799998929e-01,-8.075676838900000121e+01,-8.198973147799999595e+01
6.006975976000000772e-01,-8.744434932299999730e+01,-8.236176235000000645e+01
6.207175175199999284e-01,-8.976126456900000505e+01,-7.769957607599999960e+01
6.407374374400001127e-01,-8.376364673499999469e+01,-7.721762698199999875e+01
6.607573573599999639e-01,-7.966294116999999630e+01,-7.644746773299999631e+01
6.807772772799999261e-01,-8.218340994300000091e+01,-6.929811384100000282e+01
7.007971971999999994e-01,-8.299811862399999995e+01,-6.739376549799999339e+01
7.208171171199999616e-01,-7.435236336399999857e+01,-6.904246582800000454e+01
7.408370370399999238e-01,-7.760063594999999737e+01,-6.983096564199999534e+01
7.608569569599999971e-01,-7.612139576100000227e+01,-6.672667369299999507e+01
7.808768768799999593e-01,-7.218084998300000166e+01,-6.417515728499999739e+01
8.008967967999999216e-01,-6.395012197500000184e+01,-6.383909304400000195e+01
8.209167167199999948e-01,-6.245014859399999807e+01,-5.975780614699999660e+01
8.409366366399999571e-01,-5.994622638199999898e+01,-5.911277076900000083e+01
8.609565565599999193e-01,-5.716280578899999654e+01,-5.876017193300000230e+01
8.809764764799999925e-01,-5.814660732800000176e+01,-5.984304271399999919e+01
9.009963963999999548e-01,-5.930633593499999989e+01,-6.178835720899999728e+01
9.210163163200000280e-01,-6.173942683100000295e+01,-6.621309448799999586e+01
9.410362362399999903e-01,-6.077442604200000176e+01,-6.818724209900000233e+01
9.610561561599999525e-01,-6.052926272500000238e+01,-7.064285746100000551e+01
9.810760760800000257e-01,-6.064413804000000141e+01,-6.841206211700000495e+01
1.001095996000000099e+00,-6.084288454400000035e+01,-6.991510838899999669e+01
1.021115915900000060e+00,-6.307851518500000054e+01,-6.546453711799999553e+01
1.041135835800000020e+00,-6.420089174100000662e+01,-6.684611260299999458e+01
1.061155755799999989e+00,-6.399487513500000091e+01,-6.417384810999999445e+01
1.081175675699999950e+00,-6.497960966799999483e+01,-6.629370214200000078e+01
1.101195595599999910e+00,-6.578706745399999534e+01,-6.374381386499999991e+01
1.121215515500000093e+00,-6.391771398899999923e+01,-6.293814209199999965e+01
1.141235435400000053e+00,-6.738931828500000165e+01,-6.528017291199999761e+01
1.161255355400000022e+00,-6.356237081700000147e+01,-6.554328815899999938e+01
1.181275275299999983e+00,-6.251530329199999869e+01,-6.564849845300000197e+01
1.201295195199999943e+00,-6.154940509600000098e+01,-6.592914308500000686e+01
1.221315115099999904e+00,-6.590880943599999853e+01,-6.852157372300000304e+01
1.241335035000000087e+00,-6.391306064500000161e+01,-7.005288491000000306e+01
1.261354955000000055e+00,-6.466272322400000405e+01,-6.686126715999999703e+01
1.281374874900000016e+00,-6.124036884499999900e+01,-8.287747055500000215e+01
1.301394794799999977e+00,-5.637302835700000259e+01,-7.568537202599999603e+01
1.321414714699999937e+00,-5.368377284999999688e+01,-6.202114178099999720e+01
1.341434634599999898e+00,-5.191272239100000263e+01,-5.871200283799999653e+01
1.361454554599999867e+00,-5.140639148199999653e+01,-5.556132058000000029e+01
1.381474474500000049e+00,-5.071766817299999985e+01,-5.256967536599999846e+01
1.401494394400000010e+00,-5.038878235399999994e+01,-5.306289548000000167e+01
1.421514314299999970e+00,-5.227396927499999890e+01,-5.272517315999999710e+01
1.441534234200000153e+00,-5.274150937499999969e+01,-5.155313261399999902e+01
1.461554154200000122e+00,-5.194884315299999855e+01,-5.054673121999999807e+01
1.481574074099999860e+00,-5.140982435400000128e+01,-4.985552509699999746e+01
1.501593994000000043e+00,-5.016074683699999781e+01,-5.000872633600000228e+01
1.521613913900000004e+00,-4.715179151899999965e+01,-4.845788485199999940e+01
1.541633833799999964e+00,-4.667277574599999923e+01,-5.056406647699999723e+01
1.561653753799999933e+00,-4.655795579499999803e+01,-5.524182597099999725e+01
1.581673673700000116e+00,-4.840487387400000330e+01,-4.854688230000000004e+01
1.601693593599999854e+00,-4.827249445700000052e+01,-4.859273790700000006e+01
1.621713513500000037e+00,-4.697392994300000169e+01,-4.892909906999999947e+01
1.641733433399999997e+00,-4.792216941200000235e+01,-4.481289335200000323e+01
1.661753353400000188e+00,-4.714536566000000306e+01,-4.612446928699999660e+01
1.681773273299999927e+00,-5.208559913700000266e+01,-4.744578857300000152e+01
1.701793193200000109e+00,-4.930235983499999719e+01,-4.840922267500000231e+01
1.721813113099999848e+00,-4.505193953700000264e+01,-4.856299217099999765e+01
1.741833033000000031e+00,-4.517275893099999706e+01,-5.081604726700000185e+01
1.761852952999999999e+00,-4.628758940000000166e+01,-6.114990459599999895e+01
1.781872872900000182e+00,-4.678991377399999863e+01,-5.958748798599999930e+01
1.801892792799999921e+00,-4.648976636799999795e+01,-5.996481271199999696e+01
1.821912712700000103e+00,-4.656345881499999706e+01,-5.804569236799999743e+01
1.841932632599999842e+00,-4.704007272900000203e+01,-5.895395230999999825e+01
1.861952552599999811e+00,-4.877152934800000139e+01,-5.951323708500000009e+01
1.881972472499999993e+00,-4.944766019600000106e+01,-6.803775755799999558e+01
1.901992392400000176e+00,-5.178268978199999850e+01,-5.985917846299999923e+01
1.922012312299999914e+00,-5.102190350299999722e+01,-5.912909058599999668e+01
1.942032232200000097e+00,-5.216782237500000008e+01,-6.502727050500000416e+01
1.962052152200000066e+00,-5.429773094099999753e+01,-5.461722734300000326e+01
1.982072072099999804e+00,-6.090494296399999996e+01,-5.287523841600000196e+01
2.002091991999999987e+00,-6.236067819099999809e+01,-5.502733799699999651e+01
2.022111911900000170e+00,-5.517982759699999917e+01,-5.396382775000000009e+01
2.042131831799999908e+00,-5.257403331599999774e+01,-5.400423924599999737e+01
2.062151751800000099e+00,-5.135251465599999676e+01,-5.433553262000000217e+01
2.082171671699999838e+00,-5.000191785700000224e+01,-5.231442026300000236e+01
2.102191591600000020e+00,-4.651055369000000184e+01,-4.979094962799999990e+01
2.122211511500000203e+00,-4.477239552000000344e+01,-4.914413397700000274e+01
2.142231431399999941e+00,-4.427220243099999664e+01,-4.908714338299999724e+01
2.162251351400000132e+00,-4.315296013300000055e+01,-4.649080273100000227e+01
2.182271271300000315e+00,-4.191709811599999824e+01,-4.615006817999999811e+01
2.202291191199999609e+00,-4.099669300299999719e+01,-4.595951335800000237e+01
2.222311111099999792e+00,-3.955675287900000114e+01,-4.655738711499999738e+01
2.242331030999999975e+00,-3.964697634699999895e+01,-4.772931606600000265e+01
2.262350951000000165e+00,-4.056906682000000330e+01,-4.754894668400000057e+01
2.282370870899999904e+00,-4.085492802800000334e+01,-4.654804539900000293e+01
2.302390790800000087e+00,-4.070014314899999874e+01,-4.534903918199999850e+01
2.322410710699999825e+00,-4.079867180499999790e+01,-4.501910711099999673e+01
2.342430630600000008e+00,-4.102760076599999906e+01,-4.443937136400000298e+01
2.362450550599999755e+00,-4.091415249799999998e+01,-4.336265119000000112e+01
2.382470470499999937e+00,-4.201817478899999969e+01,-4.323596227200000186e+01
2.402490390400000120e+00,-4.310001387900000225e+01,-4.261507014000000026e+01
2.422510310300000302e+00,-4.450193192999999781e+01,-4.275368936800000341e+01
