freq_GHz,S21_dB,S31_dB
1.000000000000000048e-04,-8.546356481600000166e+01,-7.465982023099999765e+01
2.011991992000000326e-02,-1.000738790700000038e+02,-8.836544765300000392e+01
4.013983984000000366e-02,-9.099725128400000074e+01,-9.321253870200000335e+01
6.015975976000000058e-02,-9.662480362099999809e+01,-9.082929630099999940e+01
8.017967968000000445e-02,-9.809515140899999608e+01,-1.077116325700000061e+02
1.001995995999999944e-01,-1.046644372599999997e+02,-9.054316785499999298e+01
1.202195195199999983e-01,-9.698680307600000106e+01,-9.317826263899999617e+01
1.402394394400000022e-01,-9.270717899699999975e+01,-9.748677673199999560e+01
1.602593593600000199e-01,-9.688174419599999965e+01,-9.134077602899999704e+01
1.802792792800000099e-01,-9.443986868899999365e+01,-9.927221748700000603e+01
2.002991991999999999e-01,-9.811192844200000707e+01,-9.709947457500000212e+01
2.203191191200000176e-01,-9.372375798699999905e+01,-9.828868100500000082e+01
2.403390390399999799e-01,-9.119088547100000142e+01,-8.718378958899999986e+01
2.603589589599999976e-01,-1.064883857899999953e+02,-9.748834832100000369e+01
2.803788788800000154e-01,-9.739456642300000055e+01,-8.939790272700000173e+01
3.003987988000000331e-01,-9.801780207500000586e+01,-9.779499925599999699e+01
3.204187187200000508e-01,-8.968553854300000694e+01,-1.039629374900000016e+02
3.404386386400000131e-01,-9.255556899299999429e+01,-8.893519193599999539e+01
3.604585585599999753e-01,-9.295147072299999991e+01,-9.243765660500000081e+01
3.804784784799999930e-01,-1.181007207100000045e+02,-9.651536828599999751e+01
4.004983983999999553e-01,-8.466171818099999768e+01,-8.275208670000000666e+01
4.205183183199999730e-01,-8.935365211100000238e+01,-8.437391177599999992e+01
4.405382382399999908e-01,-8.592320097699999337e+01,-8.248837587600000631e+01
4.605581581600000085e-01,-8.952401845900000410e+01,-8.580774996399999566e+01
4.805780780799999707e-01,-1.017686616400000048e+02,-9.823098978800000225e+01
5.005979980000000440e-01,-8.647029627400000606e+01,-8.428801532900000382e+01
