freq_GHz,S21_dB,S31_dB
1.000000000000000048e-04,-8.955012598599999762e+01,-7.654934296599999755e+01
2.011991992000000326e-02,-8.526860570200000211e+01,-8.524847011900000382e+01
4.013983984000000366e-02,-9.699706897400000116e+01,-9.848832947100000013e+01
6.015975976000000058e-02,-9.145713170000000503e+01,-9.202483765899999923e+01
8.017967968000000445e-02,-9.626410221899999442e+01,-9.115202662999999461e+01
1.001995995999999944e-01,-9.039180288999999391e+01,-9.304571555399999738e+01
1.202195195199999983e-01,-8.962796430800000280e+01,-9.448679150200000265e+01
1.402394394400000022e-01,-8.922419715799999551e+01,-9.617662608400000579e+01
1.602593593600000199e-01,-9.706159768999999926e+01,-9.387822364699999866e+01
1.802792792800000099e-01,-9.314340107099999955e+01,-9.124742760300000555e+01
2.002991991999999999e-01,-1.013406389600000068e+02,-1.096025189500000039e+02
2.203191191200000176e-01,-9.069399859700000377e+01,-9.190842114400000185e+01
2.403390390399999799e-01,-9.071072253799999885e+01,-9.188255402299999730e+01
2.603589589599999976e-01,-9.237220482899999752e+01,-9.200674670700000490e+01
2.803788788800000154e-01,-9.171829193700000360e+01,-9.582856135000000108e+01
3.003987988000000331e-01,-1.138985824199999968e+02,-1.060432019999999937e+02
3.204187187200000508e-01,-9.555454755499999919e+01,-9.382060230800000511e+01
3.404386386400000131e-01,-1.080988562400000035e+02,-1.033555806699999948e+02
3.604585585599999753e-01,-9.514301313900000423e+01,-9.230441796799999565e+01
3.804784784799999930e-01,-9.305895624299999724e+01,-8.939379833600000325e+01
4.004983983999999553e-01,-9.119486255200000357e+01,-8.505567776399999502e+01
4.205183183199999730e-01,-8.860295178500000191e+01,-8.250318120299999691e+01
4.405382382399999908e-01,-1.028300981900000011e+02,-8.463097423700000377e+01
4.605581581600000085e-01,-8.864419780000000060e+01,-8.809028434799999729e+01
4.805780780799999707e-01,-9.759760581700000159e+01,-8.504703401400000473e+01
