freq_GHz,S21_dB,S31_dB
1.000000000000000048e-04,-8.535016815999999551e+01,-8.011433433899999557e+01
2.011991992000000326e-02,-1.062136426299999954e+02,-1.057019989599999974e+02
4.013983984000000366e-02,-9.153939609100000041e+01,-9.484761026099999981e+01
6.015975976000000058e-02,-9.462835822700000676e+01,-1.014755799600000046e+02
8.017967968000000445e-02,-9.791595463900000595e+01,-1.126231257900000031e+02
1.001995995999999944e-01,-9.515145481499999391e+01,-9.507872340599999461e+01
1.202195195199999983e-01,-9.433011291299999357e+01,-9.640357855800000664e+01
1.402394394400000022e-01,-1.002918839600000069e+02,-9.538738679499999762e+01
1.602593593600000199e-01,-1.046417881800000060e+02,-8.999821220799999821e+01
1.802792792800000099e-01,-8.822726989100000594e+01,-9.570064390000000287e+01
2.002991991999999999e-01,-9.950815770200000543e+01,-9.814807541400000446e+01
2.203191191200000176e-01,-9.743782863900000280e+01,-8.822144610700000555e+01
2.403390390399999799e-01,-9.704653854000000024e+01,-9.985031731600000171e+01
2.603589589599999976e-01,-9.274444766499999560e+01,-9.143017976299999816e+01
2.803788788800000154e-01,-9.595406063999999446e+01,-1.044090189700000053e+02
3.003987988000000331e-01,-9.506156654199999423e+01,-9.321157939699999417e+01
3.204187187200000508e-01,-1.029983800100000053e+02,-9.417194408699999997e+01
3.404386386400000131e-01,-9.615188144600000442e+01,-9.322560585499999775e+01
3.604585585599999753e-01,-9.167757045099999402e+01,-9.828327352600000211e+01
3.804784784799999930e-01,-9.469088118199999826e+01,-9.095608549700000367e+01
4.004983983999999553e-01,-9.511302817199999993e+01,-1.025978337500000066e+02
4.205183183199999730e-01,-1.004288401599999929e+02,-9.918512022599999511e+01
4.405382382399999908e-01,-9.065805432899999516e+01,-1.014682768899999985e+02
4.605581581600000085e-01,-9.612665881899999931e+01,-8.663123953000000199e+01
4.805780780799999707e-01,-8.782450245399999744e+01,-9.471349120099999652e+01
5.005979980000000440e-01,-9.003777488999999434e+01,-8.796101952899999787e+01
5.206179179200000062e-01,-8.971148225700000012e+01,-8.711242947300000594e+01
