freq_GHz,S21_dB,S31_dB
1.000000000000000048e-04,-8.213090411199999608e+01,-8.223595597400000656e+01
2.011991992000000326e-02,-9.411591113000000064e+01,-9.039882388899999910e+01
4.013983984000000366e-02,-9.677658499800000413e+01,-9.659559777200000497e+01
6.015975976000000058e-02,-9.202615663699999971e+01,-9.463404306799999688e+01
8.017967968000000445e-02,-9.723695012700000007e+01,-9.496921460100000445e+01
1.001995995999999944e-01,-9.948573480899999311e+01,-9.674680190399999447e+01
1.202195195199999983e-01,-1.088645843500000012e+02,-9.790321294299999977e+01
1.402394394400000022e-01,-9.712324900199999433e+01,-9.568908738899999378e+01
1.602593593600000199e-01,-9.376472755800000414e+01,-9.891460860399999433e+01
1.802792792800000099e-01,-1.052787109399999963e+02,-9.730131746899999712e+01
2.002991991999999999e-01,-9.245611055800000599e+01,-1.010506864000000036e+02
2.203191191200000176e-01,-9.137353596399999844e+01,-1.028862437399999976e+02
2.403390390399999799e-01,-8.813648362700000405e+01,-9.081206175500000199e+01
2.603589589599999976e-01,-9.515706049800000699e+01,-8.930082612100000006e+01
2.803788788800000154e-01,-9.950253171599999291e+01,-9.729896045200000287e+01
3.003987988000000331e-01,-9.566149117199999807e+01,-9.754472552999999380e+01
3.204187187200000508e-01,-9.798545995300000300e+01,-9.452471083400000396e+01
3.404386386400000131e-01,-8.839713378000000432e+01,-9.802081732999999986e+01
3.604585585599999753e-01,-9.504549294000000259e+01,-9.267962866899999597e+01
3.804784784799999930e-01,-1.037911555600000071e+02,-8.775628059999999664e+01
4.004983983999999553e-01,-8.676630391000000486e+01,-8.649392950600000063e+01
4.205183183199999730e-01,-8.268676539199999809e+01,-8.280510426799999379e+01
4.405382382399999908e-01,-9.241449715699999956e+01,-1.006400003600000019e+02
4.605581581600000085e-01,-9.519251675200000307e+01,-9.234788072499999600e+01
4.805780780799999707e-01,-9.010620823700000415e+01,-9.868337586799999883e+01
5.005979980000000440e-01,-8.843267654299999947e+01,-8.193250046500000394e+01
5.206179179200000062e-01,-9.445955822300000193e+01,-8.361754004300000531e+01
5.406378378400000795e-01,-8.834667772100000604e+01,-8.733152948199999344e+01
5.606577577600000417e-01,-9.066430136300000697e+01,-8.217953351799999950e+01
5.806776776799998929e-01,-8.336925989399999537e+01,-8.165397335299999781e+01
6.006975976000000772e-01,-8.447293239100000051e+01,-8.365774426999999491e+01
6.207175175199999284e-01,-8.999310555600000328e+01,-7.766040261700000258e+01
6.407374374400001127e-01,-8.122788588800000298e+01,-7.404832070400000532e+01
6.607573573599999639e-01,-7.779796207799999763e+01,-7.161622532699999510e+01
6.807772772799999261e-01,-8.698168019300000253e+01,-6.757221411499999419e+01
7.007971971999999994e-01,-7.955259433499999489e+01,-6.660555180199999370e+01
7.208171171199999616e-01,-7.153984542000000602e+01,-6.751648506099999736e+01
7.408370370399999238e-01,-7.629176448100000130e+01,-7.155116987899999970e+01
7.608569569599999971e-01,-6.800648171199999581e+01,-6.790540484199999582e+01
7.808768768799999593e-01,-6.806290648600000281e+01,-6.424523999500000571e+01
8.008967967999999216e-01,-6.039072512399999937e+01,-6.182580940799999780e+01
8.209167167199999948e-01,-5.901444805399999893e+01,-5.912327808700000276e+01
8.409366366399999571e-01,-5.771916287300000192e+01,-5.770241488599999968e+01
8.609565565599999193e-01,-5.551494266400000299e+01,-5.689991786499999904e+01
8.809764764799999925e-01,-5.650173974599999838e+01,-5.753624169999999793e+01
9.009963963999999548e-01,-5.705907562600000205e+01,-6.202026222700000346e+01
9.210163163200000280e-01,-5.868984677699999963e+01,-6.576205545999999913e+01
9.410362362399999903e-01,-5.867773943200000275e+01,-6.590386248900000510e+01
9.610561561599999525e-01,-5.897009197100000222e+01,-6.781494434799999738e+01
9.810760760800000257e-01,-5.919147467700000220e+01,-6.757411771900000019e+01
1.001095996000000099e+00,-6.044630466099999921e+01,-6.512322772400000304e+01
1.021115915900000060e+00,-6.257242753599999929e+01,-6.190014781099999652e+01
1.041135835800000020e+00,-6.499674841300000594e+01,-6.514104767499999582e+01
1.061155755799999989e+00,-6.742602752099999464e+01,-6.420156401500000243e+01
1.081175675699999950e+00,-6.916411687299999755e+01,-6.475977340599999366e+01
1.101195595599999910e+00,-6.764914069900000015e+01,-6.339347310299999805e+01
1.121215515500000093e+00,-6.569092952100000105e+01,-6.240823012399999925e+01
1.141235435400000053e+00,-6.756858853200000681e+01,-6.319607015199999722e+01
1.161255355400000022e+00,-6.642338393699999699e+01,-6.351213557900000239e+01
1.181275275299999983e+00,-6.550251731100000541e+01,-6.209821115100000100e+01
1.201295195199999943e+00,-6.538781582500000411e+01,-6.544493596899999943e+01
1.221315115099999904e+00,-6.685071387700000400e+01,-6.695390671200000554e+01
1.241335035000000087e+00,-6.239350808599999709e+01,-6.702711006399999860e+01
1.261354955000000055e+00,-6.053491163199999647e+01,-6.814724252499999579e+01
